"party","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"CDU/CSU","2017","Not Employed","higher education","439","0.408094200290567","0.377783643572087","0.438404757009048","2"
"CDU/CSU","2017","Employed","in school","12","","","","2"
"CDU/CSU","2017","Employed","inadequately","18","","","","2"
"CDU/CSU","2017","Employed","vocational + Abi","240","0.304339999494632","0.270589747541697","0.338090251447567","2"
"CDU/CSU","2017","Not Employed","inadequately","101","0.174964268772885","0.11476191971503","0.23516661783074","2"
"CDU/CSU","2017","Not Employed","general elemantary","240","0.426710239967821","0.383784614918276","0.469635865017366","2"
"CDU/CSU","2017","Not Employed","in school","18","","","","2"
"CDU/CSU","2017","Employed","general elemantary","105","0.392575051053234","0.336944943916648","0.44820515818982","2"
"CDU/CSU","2017","Employed","middle vocational","965","0.364004935454368","0.345351957579587","0.38265791332915","2"
"FDP","2017","Not Employed","general elemantary","9","","","","3"
"FDP","2017","Not Employed","in school","5","","","","3"
"FDP","2017","Not Employed","inadequately","2","","","","3"
"FDP","2017","Employed","general elemantary","7","","","","3"
"FDP","2017","Employed","in school","2","","","","3"
"FDP","2017","Employed","inadequately","1","","","","3"
"FDP","2017","Not Employed","middle vocational","50","0.022847514394004","0.0160388351176734","0.0296561936703345","3"
"FDP","2017","Not Employed","vocational + Abi","10","","","","3"
"FDP","2017","Employed","middle vocational","67","0.0266418842291607","0.0203989830294928","0.0328847854288287","3"
"FDP","2017","Employed","vocational + Abi","30","0.0470565106503539","0.0315239728643379","0.0625890484363699","3"
"FDP","2017","Employed","higher vocational","17","","","","3"
"FDP","2017","Employed","higher education","158","0.0614789847633916","0.0521208916337999","0.0708370778929832","3"
"FDP","2017","Not Employed","higher vocational","5","","","","3"
"FDP","2017","Not Employed","higher education","58","0.063615559271055","0.0485634912143404","0.0786676273277696","3"
"Grüne","2017","Not Employed","middle vocational","104","0.0515180532707205","0.0414451077928492","0.0615909987485917","4"
"Grüne","2017","Not Employed","vocational + Abi","16","","","","4"
"Grüne","2017","Not Employed","higher vocational","9","","","","4"
"Grüne","2017","Not Employed","higher education","112","0.125452332601553","0.10502467746482","0.145879987738287","4"
"Grüne","2017","Employed","higher vocational","61","0.122214845389722","0.0938994501111543","0.15053024066829","4"
"Grüne","2017","Employed","higher education","638","0.244451630815789","0.227708771649253","0.261194489982325","4"
"Grüne","2017","Employed","in school","4","","","","4"
"Grüne","2017","Employed","inadequately","3","","","","4"
"Grüne","2017","Employed","vocational + Abi","115","0.147079123237424","0.12109973777987","0.173058508694978","4"
"Grüne","2017","Not Employed","general elemantary","26","","","","4"
"Grüne","2017","Employed","general elemantary","18","","","","4"
"Grüne","2017","Employed","middle vocational","228","0.0848695320849309","0.0740655195956782","0.0956735445741835","4"
"Grüne","2017","Not Employed","inadequately","9","","","","4"
"Grüne","2017","Not Employed","in school","18","","","","4"
"NPD","2017","Not Employed","middle vocational","9","","","","6"
"NPD","2017","Not Employed","vocational + Abi","1","","","","6"
"NPD","2017","Not Employed","higher vocational","","","","","6"
"NPD","2017","Not Employed","higher education","1","","","","6"
"NPD","2017","Employed","middle vocational","41","0.0106007973656646","0.0066305029690625","0.0145710917622667","6"
"NPD","2017","Employed","vocational + Abi","8","","","","6"
"NPD","2017","Employed","higher vocational","6","","","","6"
"NPD","2017","Employed","higher education","5","","","","6"
"NPD","2017","Employed","in school","","","","","6"
"NPD","2017","Employed","inadequately","1","","","","6"
"NPD","2017","Employed","general elemantary","8","","","","6"
"NPD","2017","Not Employed","in school","","","","","6"
"NPD","2017","Not Employed","general elemantary","5","","","","6"
"NPD","2017","Not Employed","inadequately","","","","","6"
"Other","2017","Not Employed","in school","1","","","","8"
"Other","2017","Not Employed","inadequately","1","","","","8"
"Other","2017","Not Employed","general elemantary","8","","","","8"
"Other","2017","Not Employed","middle vocational","15","","","","8"
"Other","2017","Not Employed","vocational + Abi","3","","","","8"
"Other","2017","Not Employed","higher vocational","","","","","8"
"Other","2017","Not Employed","higher education","4","","","","8"
"Other","2017","Employed","in school","1","","","","8"
"Other","2017","Employed","inadequately","2","","","","8"
"Other","2017","Employed","general elemantary","7","","","","8"
"Other","2017","Employed","middle vocational","36","0.0152410700410857","0.0104916524156822","0.0199904876664893","8"
"Other","2017","Employed","vocational + Abi","11","","","","8"
"Other","2017","Employed","higher vocational","4","","","","8"
"Other","2017","Employed","higher education","24","","","","8"
"PDS/Linke","2017","Not Employed","in school","12","","","","5"
"PDS/Linke","2017","Not Employed","inadequately","2","","","","5"
"PDS/Linke","2017","Employed","general elemantary","21","","","","5"
"PDS/Linke","2017","Employed","middle vocational","200","0.0733140967206576","0.0632092974997969","0.0834188959415182","5"
"PDS/Linke","2017","Not Employed","general elemantary","34","0.0542196910633521","0.034566337995447","0.0738730441312572","5"
"PDS/Linke","2017","Not Employed","middle vocational","115","0.051064524167922","0.0410336169583748","0.0610954313774692","5"
"PDS/Linke","2017","Not Employed","vocational + Abi","10","","","","5"
"PDS/Linke","2017","Employed","in school","3","","","","5"
"PDS/Linke","2017","Employed","inadequately","3","","","","5"
"PDS/Linke","2017","Employed","vocational + Abi","61","0.0739984899681169","0.054797825369933","0.0931991545663007","5"
"PDS/Linke","2017","Employed","higher education","207","0.0956208127011741","0.0841642717099592","0.107077353692389","5"
"PDS/Linke","2017","Employed","higher vocational","16","","","","5"
"PDS/Linke","2017","Not Employed","higher vocational","18","","","","5"
"PDS/Linke","2017","Not Employed","higher education","99","0.099207337327152","0.0807711241626206","0.117643550491683","5"
"SPD","2017","Not Employed","in school","22","","","","1"
"SPD","2017","Employed","in school","3","","","","1"
"SPD","2017","Employed","inadequately","18","","","","1"
"SPD","2017","Not Employed","inadequately","34","0.634879007542901","0.558589245401272","0.711168769684529","1"
"SPD","2017","Not Employed","general elemantary","166","0.402125129399137","0.359570309214531","0.444679949583743","1"
"SPD","2017","Employed","general elemantary","106","0.342657598309178","0.28859110005124","0.396724096567117","1"
"SPD","2017","Employed","middle vocational","808","0.340629190098475","0.322256470124322","0.359001910072629","1"
"SPD","2017","Employed","vocational + Abi","224","0.341013209161055","0.306241748018011","0.375784670304098","1"
"SPD","2017","Not Employed","middle vocational","647","0.370464263383359","0.348458036748942","0.392470490017776","1"
"SPD","2017","Not Employed","vocational + Abi","44","0.248938330327647","0.181938795868214","0.31593786478708","1"
"SPD","2017","Not Employed","higher vocational","86","0.435999956140506","0.372052261460534","0.499947650820478","1"
"SPD","2017","Not Employed","higher education","273","0.268484371441656","0.24115317058138","0.295815572301932","1"
"SPD","2017","Employed","higher vocational","131","0.236494535237114","0.199759271569388","0.273229798904841","1"
"SPD","2017","Employed","higher education","601","0.245230118883888","0.228469262551233","0.261990975216544","1"
"AfD","2018","Not Employed","in school","3","","","","7"
"AfD","2018","Not Employed","inadequately","5","","","","7"
"AfD","2018","Employed","inadequately","5","","","","7"
"AfD","2018","Not Employed","higher vocational","5","","","","7"
"AfD","2018","Not Employed","higher education","32","0.0426041991690177","0.0304345735084659","0.0547738248295695","7"
"AfD","2018","Employed","in school","","","","","7"
"AfD","2018","Employed","middle vocational","304","0.119073093515487","0.106490187477391","0.131655999553583","7"
"AfD","2018","Employed","higher education","78","0.0306269328517976","0.0239340053742821","0.0373198603293131","7"
"AfD","2018","Employed","general elemantary","46","0.205328727733523","0.163009992109769","0.247647463357277","7"
"AfD","2018","Not Employed","general elemantary","24","","","","7"
"AfD","2018","Employed","vocational + Abi","33","0.0583177980637139","0.0409701013042484","0.0756654948231794","7"
"AfD","2018","Employed","higher vocational","41","0.071038378703848","0.048699486036057","0.0933772713716389","7"
"AfD","2018","Not Employed","middle vocational","116","0.0616944825651812","0.0507866430800511","0.0726023220503112","7"
"AfD","2018","Not Employed","vocational + Abi","10","","","","7"
"CDU/CSU","2018","Not Employed","middle vocational","828","0.450043202921524","0.427488618431266","0.472597787411781","2"
"CDU/CSU","2018","Not Employed","vocational + Abi","77","0.454692335551623","0.380917426219781","0.528467244883465","2"
"CDU/CSU","2018","Not Employed","higher vocational","89","0.463645680932335","0.396676144976573","0.530615216888097","2"
"CDU/CSU","2018","Not Employed","higher education","421","0.36906415199978","0.339987205956304","0.398141098043256","2"
"CDU/CSU","2018","Employed","higher vocational","221","0.435204151673589","0.392091126512372","0.478317176834807","2"
"CDU/CSU","2018","Employed","higher education","775","0.289180580402924","0.271569617753476","0.306791543052371","2"
"CDU/CSU","2018","Employed","in school","7","","","","2"
"CDU/CSU","2018","Employed","inadequately","36","0.401463989856719","0.289777492387902","0.513150487325536","2"
"CDU/CSU","2018","Employed","middle vocational","895","0.355283874808054","0.336689729850197","0.373878019765911","2"
"CDU/CSU","2018","Employed","vocational + Abi","221","0.310724203709038","0.276465325489731","0.344983081928346","2"
"CDU/CSU","2018","Not Employed","general elemantary","232","0.455702263210698","0.411872804240309","0.499531722181087","2"
"CDU/CSU","2018","Employed","general elemantary","102","0.256870759531231","0.211098370669327","0.302643148393135","2"
"CDU/CSU","2018","Not Employed","in school","17","","","","2"
"CDU/CSU","2018","Not Employed","inadequately","114","0.175611203601202","0.118913275391974","0.23230913181043","2"
"FDP","2018","Not Employed","in school","3","","","","3"
"FDP","2018","Not Employed","general elemantary","6","","","","3"
"FDP","2018","Not Employed","inadequately","","","","","3"
"FDP","2018","Employed","in school","2","","","","3"
"FDP","2018","Employed","inadequately","","","","","3"
"FDP","2018","Employed","general elemantary","14","","","","3"
"FDP","2018","Employed","middle vocational","107","0.0377517746044407","0.0303469215804904","0.0451566276283909","3"
"FDP","2018","Not Employed","middle vocational","59","0.0355935677073311","0.0271939552252588","0.0439931801894033","3"
"FDP","2018","Not Employed","vocational + Abi","14","","","","3"
"FDP","2018","Not Employed","higher education","68","0.0621709716824702","0.0476210411335527","0.0767209022313878","3"
"FDP","2018","Not Employed","higher vocational","12","","","","3"
"FDP","2018","Employed","higher vocational","22","","","","3"
"FDP","2018","Employed","vocational + Abi","35","0.0400142057331254","0.0255055028984616","0.0545229085677891","3"
"FDP","2018","Employed","higher education","187","0.0836442671291179","0.0728902918912766","0.0943982423669592","3"
"Grüne","2018","Not Employed","middle vocational","153","0.0734076823222939","0.0615838423246344","0.0852315223199533","4"
"Grüne","2018","Not Employed","vocational + Abi","21","","","","4"
"Grüne","2018","Not Employed","higher vocational","16","","","","4"
"Grüne","2018","Not Employed","higher education","166","0.137035539494799","0.116314176468356","0.157756902521241","4"
"Grüne","2018","Employed","in school","4","","","","4"
"Grüne","2018","Employed","inadequately","8","","","","4"
"Grüne","2018","Employed","higher vocational","77","0.13315814179178","0.103614091420619","0.16270219216294","4"
"Grüne","2018","Employed","higher education","738","0.292142970214248","0.27447895678249","0.309806983646005","4"
"Grüne","2018","Employed","middle vocational","289","0.106502450416867","0.0945176534619136","0.11848724737182","4"
