"party","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"PDS/Linke","2006","35-65 y.","(3a) lower tertiary education","59","0.0790162067233316","0.0590890267172806","0.0989433867293825"
"PDS/Linke","2006","35-65 y.","(3b) higher tertiary education","90","0.0635652989893501","0.0503585616166273","0.076772036362073"
"PDS/Linke","2006","66 and older","(0) in school","","","",""
"PDS/Linke","2006","66 and older","(1a) inadequately completed","","","",""
"PDS/Linke","2006","66 and older","(1b) general elementary school","","","",""
"PDS/Linke","2006","66 and older","(1c) basic vocational qualification","54","0.0424175673286961","0.0304033299638665","0.0544318046935256"
"PDS/Linke","2006","66 and older","(2b) intermediate general qualification","","","",""
"PDS/Linke","2006","66 and older","(2a) intermediate vocational","","","",""
"PDS/Linke","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","2006","66 and older","(3a) lower tertiary education","33","0.10649811222607","0.0665451447397761","0.146451079712364"
"PDS/Linke","2006","66 and older","(3b) higher tertiary education","44","0.143729111785805","0.10535188971669","0.18210633385492"
"NPD Combination","2006","16-34 y.","(0) in school","","","",""
"NPD Combination","2006","16-34 y.","(1a) inadequately completed","","","",""
"NPD Combination","2006","16-34 y.","(1b) general elementary school","","","",""
"NPD Combination","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","2006","16-34 y.","(2a) intermediate vocational","","","",""
"NPD Combination","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2006","16-34 y.","(3a) lower tertiary education","","","",""
"NPD Combination","2006","16-34 y.","(3b) higher tertiary education","","","",""
"NPD Combination","2006","35-65 y.","(0) in school","","","",""
"NPD Combination","2006","35-65 y.","(1a) inadequately completed","","","",""
"NPD Combination","2006","35-65 y.","(1b) general elementary school","","","",""
"NPD Combination","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","2006","35-65 y.","(2a) intermediate vocational","","","",""
"NPD Combination","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2006","35-65 y.","(3a) lower tertiary education","","","",""
"NPD Combination","2006","35-65 y.","(3b) higher tertiary education","","","",""
"NPD Combination","2006","66 and older","(0) in school","","","",""
"NPD Combination","2006","66 and older","(1a) inadequately completed","","","",""
"NPD Combination","2006","66 and older","(1b) general elementary school","","","",""
"NPD Combination","2006","66 and older","(1c) basic vocational qualification","","","",""
"NPD Combination","2006","66 and older","(2b) intermediate general qualification","","","",""
"NPD Combination","2006","66 and older","(2a) intermediate vocational","","","",""
"NPD Combination","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2006","66 and older","(3a) lower tertiary education","","","",""
"NPD Combination","2006","66 and older","(3b) higher tertiary education","","","",""
"AfD","2006","16-34 y.","(0) in school","","","",""
"AfD","2006","16-34 y.","(1a) inadequately completed","","","",""
"AfD","2006","16-34 y.","(1b) general elementary school","","","",""
"AfD","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"AfD","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"AfD","2006","16-34 y.","(2a) intermediate vocational","","","",""
"AfD","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"AfD","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"AfD","2006","16-34 y.","(3a) lower tertiary education","","","",""
"AfD","2006","16-34 y.","(3b) higher tertiary education","","","",""
"AfD","2006","35-65 y.","(0) in school","","","",""
"AfD","2006","35-65 y.","(1a) inadequately completed","","","",""
"AfD","2006","35-65 y.","(1b) general elementary school","","","",""
"AfD","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"AfD","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"AfD","2006","35-65 y.","(2a) intermediate vocational","","","",""
"AfD","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"AfD","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"AfD","2006","35-65 y.","(3a) lower tertiary education","","","",""
"AfD","2006","35-65 y.","(3b) higher tertiary education","","","",""
"AfD","2006","66 and older","(0) in school","","","",""
"AfD","2006","66 and older","(1a) inadequately completed","","","",""
"AfD","2006","66 and older","(1b) general elementary school","","","",""
"AfD","2006","66 and older","(1c) basic vocational qualification","","","",""
"AfD","2006","66 and older","(2b) intermediate general qualification","","","",""
"AfD","2006","66 and older","(2a) intermediate vocational","","","",""
"AfD","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"AfD","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"AfD","2006","66 and older","(3a) lower tertiary education","","","",""
"AfD","2006","66 and older","(3b) higher tertiary education","","","",""
"Other","2006","16-34 y.","(0) in school","","","",""
"Other","2006","16-34 y.","(1a) inadequately completed","","","",""
"Other","2006","16-34 y.","(1b) general elementary school","","","",""
"Other","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"Other","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"Other","2006","16-34 y.","(2a) intermediate vocational","","","",""
"Other","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Other","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","2006","16-34 y.","(3a) lower tertiary education","","","",""
"Other","2006","16-34 y.","(3b) higher tertiary education","","","",""
"Other","2006","35-65 y.","(0) in school","","","",""
"Other","2006","35-65 y.","(1a) inadequately completed","","","",""
"Other","2006","35-65 y.","(1b) general elementary school","","","",""
"Other","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"Other","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"Other","2006","35-65 y.","(2a) intermediate vocational","","","",""
"Other","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Other","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Other","2006","35-65 y.","(3a) lower tertiary education","","","",""
"Other","2006","35-65 y.","(3b) higher tertiary education","","","",""
"Other","2006","66 and older","(0) in school","","","",""
"Other","2006","66 and older","(1a) inadequately completed","","","",""
"Other","2006","66 and older","(1b) general elementary school","","","",""
"Other","2006","66 and older","(1c) basic vocational qualification","","","",""
"Other","2006","66 and older","(2b) intermediate general qualification","","","",""
"Other","2006","66 and older","(2a) intermediate vocational","","","",""
"Other","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"Other","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Other","2006","66 and older","(3a) lower tertiary education","","","",""
"Other","2006","66 and older","(3b) higher tertiary education","","","",""
"CDU/CSU","2007","16-34 y.","(0) in school","31","0.263796314493124","0.183252438296755","0.344340190689494"
"CDU/CSU","2007","16-34 y.","(1a) inadequately completed","","","",""
"CDU/CSU","2007","16-34 y.","(1b) general elementary school","","","",""
"CDU/CSU","2007","16-34 y.","(1c) basic vocational qualification","44","0.45802187139976","0.359378242174734","0.556665500624787"
"CDU/CSU","2007","16-34 y.","(2b) intermediate general qualification","","","",""
"CDU/CSU","2007","16-34 y.","(2a) intermediate vocational","122","0.448769165398831","0.391426559438785","0.506111771358877"
"CDU/CSU","2007","16-34 y.","(2c_gen) general maturity certificate","88","0.260314820418888","0.211546162720835","0.30908347811694"
"CDU/CSU","2007","16-34 y.","(2c_voc) vocational maturity certificate","55","0.246121235814279","0.183018690982128","0.309223780646431"
"CDU/CSU","2007","16-34 y.","(3a) lower tertiary education","36","0.244068452875787","0.163431909787225","0.324704995964349"
"CDU/CSU","2007","16-34 y.","(3b) higher tertiary education","57","0.296989577959936","0.232525032791664","0.361454123128208"
"CDU/CSU","2007","35-65 y.","(0) in school","","","",""
"CDU/CSU","2007","35-65 y.","(1a) inadequately completed","","","",""
"CDU/CSU","2007","35-65 y.","(1b) general elementary school","50","0.268299775018652","0.200898083535804","0.3357014665015"
"CDU/CSU","2007","35-65 y.","(1c) basic vocational qualification","518","0.400912240157385","0.373183678066208","0.428640802248563"
"CDU/CSU","2007","35-65 y.","(2b) intermediate general qualification","","","",""
"CDU/CSU","2007","35-65 y.","(2a) intermediate vocational","532","0.40750879314509","0.380746541278094","0.434271045012086"
"CDU/CSU","2007","35-65 y.","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2007","35-65 y.","(2c_voc) vocational maturity certificate","148","0.289978965149608","0.247581430069393","0.332376500229823"
"CDU/CSU","2007","35-65 y.","(3a) lower tertiary education","223","0.359491193719706","0.320902369221136","0.398080018218276"
"CDU/CSU","2007","35-65 y.","(3b) higher tertiary education","409","0.320916858729285","0.294224503346551","0.347609214112019"
"CDU/CSU","2007","66 and older","(0) in school","","","",""
"CDU/CSU","2007","66 and older","(1a) inadequately completed","","","",""
"CDU/CSU","2007","66 and older","(1b) general elementary school","153","0.491894106407789","0.434255682680005","0.549532530135573"
"CDU/CSU","2007","66 and older","(1c) basic vocational qualification","469","0.470106965755025","0.439310919991924","0.500903011518125"
"CDU/CSU","2007","66 and older","(2b) intermediate general qualification","","","",""
"CDU/CSU","2007","66 and older","(2a) intermediate vocational","178","0.540301495255474","0.485439311531322","0.595163678979625"
"CDU/CSU","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2007","66 and older","(2c_voc) vocational maturity certificate","63","0.536364008674533","0.441876458874706","0.630851558474361"
"CDU/CSU","2007","66 and older","(3a) lower tertiary education","103","0.44654462047549","0.382015699221119","0.511073541729862"
"CDU/CSU","2007","66 and older","(3b) higher tertiary education","149","0.494761884583214","0.440152620251027","0.5493711489154"
"SPD","2007","16-34 y.","(0) in school","39","0.369771546811229","0.281541823125037","0.458001270497421"
"SPD","2007","16-34 y.","(1a) inadequately completed","","","",""
"SPD","2007","16-34 y.","(1b) general elementary school","","","",""
"SPD","2007","16-34 y.","(1c) basic vocational qualification","","","",""
"SPD","2007","16-34 y.","(2b) intermediate general qualification","","","",""
"SPD","2007","16-34 y.","(2a) intermediate vocational","86","0.270686681564008","0.219460771120982","0.321912592007034"
"SPD","2007","16-34 y.","(2c_gen) general maturity certificate","106","0.319491680897497","0.267669654285664","0.371313707509329"
"SPD","2007","16-34 y.","(2c_voc) vocational maturity certificate","72","0.396600156867702","0.324936228199288","0.468264085536117"
"SPD","2007","16-34 y.","(3a) lower tertiary education","33","0.373337516324844","0.282534033425141","0.464140999224546"
"SPD","2007","16-34 y.","(3b) higher tertiary education","67","0.291802698722329","0.227668271225919","0.355937126218738"
"SPD","2007","35-65 y.","(0) in school","","","",""
"SPD","2007","35-65 y.","(1a) inadequately completed","","","",""
"SPD","2007","35-65 y.","(1b) general elementary school","103","0.641402319446375","0.5684459778479","0.714358661044849"
"SPD","2007","35-65 y.","(1c) basic vocational qualification","518","0.44820790406609","0.420070439500893","0.476345368631287"
"SPD","2007","35-65 y.","(2b) intermediate general qualification","","","",""
"SPD","2007","35-65 y.","(2a) intermediate vocational","452","0.340159643345583","0.314356415482966","0.3659628712082"
"SPD","2007","35-65 y.","(2c_gen) general maturity certificate","","","",""
"SPD","2007","35-65 y.","(2c_voc) vocational maturity certificate","159","0.381836416621956","0.336440986644737","0.427231846599175"
"SPD","2007","35-65 y.","(3a) lower tertiary education","182","0.312726541585114","0.275444299190953","0.350008783979275"
