"party","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"NPD","2017","Couple + C. LE and GT 16","direct migration background","1","","","","6"
"NPD","2017","Couple + C. GT 16 ","no migration background","13","","","","6"
"NPD","2017","Couple + C. GT 16 ","direct migration background","","","","","6"
"NPD","2017","Couple + C. GT 16 ","indirect migration background","","","","","6"
"NPD","2017","Couple + C. LE and GT 16","indirect migration background","1","","","","6"
"Other","2017","1-pers.-HH","no migration background","18","","","","8"
"Other","2017","1-pers.-HH","direct migration background","2","","","","8"
"Other","2017","1-pers.-HH","indirect migration background","4","","","","8"
"Other","2017","(Married) couple without C. ","no migration background","20","","","","8"
"Other","2017","(Married) couple without C. ","direct migration background","3","","","","8"
"Other","2017","(Married) couple without C. ","indirect migration background","3","","","","8"
"Other","2017","Single parent ","no migration background","10","","","","8"
"Other","2017","Single parent ","direct migration background","3","","","","8"
"Other","2017","Single parent ","indirect migration background","1","","","","8"
"Other","2017","Couple + C. LE 16 ","no migration background","21","","","","8"
"Other","2017","Couple + C. LE 16 ","direct migration background","6","","","","8"
"Other","2017","Couple + C. LE 16 ","indirect migration background","4","","","","8"
"Other","2017","Couple + C. GT 16 ","no migration background","12","","","","8"
"Other","2017","Couple + C. GT 16 ","direct migration background","1","","","","8"
"Other","2017","Couple + C. GT 16 ","indirect migration background","","","","","8"
"Other","2017","Couple + C. LE and GT 16","no migration background","6","","","","8"
"Other","2017","Couple + C. LE and GT 16","direct migration background","3","","","","8"
"Other","2017","Couple + C. LE and GT 16","indirect migration background","1","","","","8"
"PDS/Linke","2017","1-pers.-HH","indirect migration background","7","","","","5"
"PDS/Linke","2017","(Married) couple without C. ","no migration background","242","0.0570389403445968","0.0492911963574788","0.0647866843317149","5"
"PDS/Linke","2017","Single parent ","indirect migration background","10","","","","5"
"PDS/Linke","2017","Single parent ","direct migration background","12","","","","5"
"PDS/Linke","2017","1-pers.-HH","no migration background","177","0.101683597858628","0.0863478910726696","0.117019304644587","5"
"PDS/Linke","2017","1-pers.-HH","direct migration background","22","","","","5"
"PDS/Linke","2017","(Married) couple without C. ","direct migration background","22","","","","5"
"PDS/Linke","2017","(Married) couple without C. ","indirect migration background","7","","","","5"
"PDS/Linke","2017","Single parent ","no migration background","61","0.100565103829638","0.0754758888999579","0.125654318759318","5"
"PDS/Linke","2017","Couple + C. LE 16 ","no migration background","66","0.0436042457808459","0.0335124851945141","0.0536960063671776","5"
"PDS/Linke","2017","Couple + C. LE 16 ","direct migration background","36","0.084971680638521","0.0611650926875491","0.108778268589493","5"
"PDS/Linke","2017","Couple + C. LE 16 ","indirect migration background","17","","","","5"
"PDS/Linke","2017","Couple + C. GT 16 ","no migration background","42","0.0343374822931888","0.0230682446829909","0.0456067199033867","5"
"PDS/Linke","2017","Couple + C. GT 16 ","direct migration background","9","","","","5"
"PDS/Linke","2017","Couple + C. GT 16 ","indirect migration background","7","","","","5"
"PDS/Linke","2017","Couple + C. LE and GT 16","no migration background","36","0.0444015104779657","0.0277095726854945","0.0610934482704369","5"
"PDS/Linke","2017","Couple + C. LE and GT 16","direct migration background","12","","","","5"
"PDS/Linke","2017","Couple + C. LE and GT 16","indirect migration background","6","","","","5"
"SPD","2017","1-pers.-HH","indirect migration background","25","","","","1"
"SPD","2017","(Married) couple without C. ","no migration background","1127","0.326846955404098","0.311176854711914","0.342517056096282","1"
"SPD","2017","(Married) couple without C. ","direct migration background","99","0.365500606565305","0.314008802388029","0.41699241074258","1"
"SPD","2017","(Married) couple without C. ","indirect migration background","30","0.439680745412703","0.33353686880433","0.545824622021075","1"
"SPD","2017","Single parent ","no migration background","140","0.241539659555718","0.205833822774795","0.27724549633664","1"
"SPD","2017","Single parent ","direct migration background","22","","","","1"
"SPD","2017","Single parent ","indirect migration background","19","","","","1"
"SPD","2017","Couple + C. LE 16 ","no migration background","386","0.237310591428092","0.21628655268238","0.258334630173805","1"
"SPD","2017","Couple + C. LE 16 ","direct migration background","120","0.309590248442768","0.270118180636186","0.34906231624935","1"
"SPD","2017","Couple + C. LE 16 ","indirect migration background","60","0.437853845427422","0.362153942060563","0.513553748794281","1"
"SPD","2017","Couple + C. GT 16 ","no migration background","308","0.315143639228325","0.286392725975254","0.343894552481395","1"
"SPD","2017","Couple + C. GT 16 ","direct migration background","34","0.41034746006788","0.320833028531048","0.499861891604713","1"
"SPD","2017","Couple + C. GT 16 ","indirect migration background","18","","","","1"
"SPD","2017","Couple + C. LE and GT 16","no migration background","135","0.281044393372486","0.244618630310469","0.317470156434504","1"
"SPD","2017","Couple + C. LE and GT 16","direct migration background","35","0.35196116428155","0.281404239070147","0.422518089492953","1"
"SPD","2017","1-pers.-HH","no migration background","490","0.336167262320416","0.312197114001923","0.360137410638909","1"
"SPD","2017","1-pers.-HH","direct migration background","53","0.279284164123515","0.22264135836581","0.33592696988122","1"
"SPD","2017","Couple + C. LE and GT 16","indirect migration background","18","","","","1"
"AfD","2018","1-pers.-HH","indirect migration background","4","","","","7"
"AfD","2018","1-pers.-HH","direct migration background","13","","","","7"
"AfD","2018","1-pers.-HH","no migration background","89","0.0564358172337188","0.0449920053834186","0.0678796290840191","7"
"AfD","2018","(Married) couple without C. ","no migration background","204","0.0651881667187811","0.056902692201416","0.0734736412361463","7"
"AfD","2018","(Married) couple without C. ","direct migration background","30","0.0726086302917367","0.0451869213506308","0.100030339232843","7"
"AfD","2018","(Married) couple without C. ","indirect migration background","7","","","","7"
"AfD","2018","Single parent ","no migration background","64","0.118899648182479","0.0922815578068924","0.145517738558065","7"
"AfD","2018","Single parent ","direct migration background","3","","","","7"
"AfD","2018","Single parent ","indirect migration background","2","","","","7"
"AfD","2018","Couple + C. LE 16 ","no migration background","120","0.0810582837314322","0.0675795064391232","0.0945370610237412","7"
"AfD","2018","Couple + C. LE 16 ","direct migration background","27","","","","7"
"AfD","2018","Couple + C. LE 16 ","indirect migration background","5","","","","7"
"AfD","2018","Couple + C. LE and GT 16","no migration background","49","0.0988237139420628","0.0738833831478032","0.123764044736322","7"
"AfD","2018","Couple + C. GT 16 ","indirect migration background","6","","","","7"
"AfD","2018","Couple + C. LE and GT 16","indirect migration background","2","","","","7"
"AfD","2018","Couple + C. GT 16 ","direct migration background","7","","","","7"
"AfD","2018","Couple + C. GT 16 ","no migration background","59","0.0761980144055001","0.0596711004259515","0.0927249283850488","7"
"AfD","2018","Couple + C. LE and GT 16","direct migration background","10","","","","7"
"CDU/CSU","2018","1-pers.-HH","no migration background","514","0.35168780276274","0.328007986642954","0.375367618882525","2"
"CDU/CSU","2018","1-pers.-HH","direct migration background","139","0.338985705086928","0.283441071343746","0.394530338830111","2"
"CDU/CSU","2018","1-pers.-HH","indirect migration background","20","","","","2"
"CDU/CSU","2018","(Married) couple without C. ","no migration background","1356","0.411791080310632","0.395272406700101","0.428309753921162","2"
"CDU/CSU","2018","(Married) couple without C. ","direct migration background","145","0.379857837769283","0.328568741676586","0.43114693386198","2"
"CDU/CSU","2018","(Married) couple without C. ","indirect migration background","23","","","","2"
"CDU/CSU","2018","Single parent ","no migration background","117","0.228952444109611","0.194399333721139","0.263505554498082","2"
"CDU/CSU","2018","Single parent ","direct migration background","57","0.26185563138785","0.179696968440869","0.34401429433483","2"
"CDU/CSU","2018","Couple + C. LE and GT 16","no migration background","166","0.339100307289315","0.299536451251793","0.378664163326836","2"
"CDU/CSU","2018","Couple + C. GT 16 ","indirect migration background","9","","","","2"
"CDU/CSU","2018","Couple + C. LE 16 ","direct migration background","296","0.302624474891623","0.265269762240258","0.339979187542988","2"
"CDU/CSU","2018","Couple + C. LE 16 ","indirect migration background","48","0.302844188614102","0.230507805469865","0.37518057175834","2"
"CDU/CSU","2018","Couple + C. GT 16 ","no migration background","351","0.341491634903962","0.311952268437731","0.371031001370193","2"
"CDU/CSU","2018","Couple + C. GT 16 ","direct migration background","46","0.479792197460142","0.386852421107179","0.572731973813104","2"
"CDU/CSU","2018","Single parent ","indirect migration background","7","","","","2"
"CDU/CSU","2018","Couple + C. LE 16 ","no migration background","599","0.392228464431095","0.368115669980934","0.416341258881256","2"
"CDU/CSU","2018","Couple + C. LE and GT 16","direct migration background","112","0.393932783388373","0.327688805020851","0.460176761755895","2"
"CDU/CSU","2018","Couple + C. LE and GT 16","indirect migration background","14","","","","2"
"FDP","2018","Couple + C. GT 16 ","no migration background","47","0.0541261265099811","0.0400315970166027","0.0682206560033595","3"
"FDP","2018","Couple + C. GT 16 ","direct migration background","5","","","","3"
"FDP","2018","Couple + C. GT 16 ","indirect migration background","1","","","","3"
"FDP","2018","Couple + C. LE and GT 16","no migration background","32","0.0509472859645778","0.0325703779810574","0.0693241939480982","3"
"FDP","2018","1-pers.-HH","indirect migration background","6","","","","3"
"FDP","2018","(Married) couple without C. ","no migration background","187","0.0486323851728844","0.0414128727443717","0.0558518976013972","3"
"FDP","2018","(Married) couple without C. ","direct migration background","16","","","","3"
"FDP","2018","(Married) couple without C. ","indirect migration background","10","","","","3"
"FDP","2018","Single parent ","no migration background","25","","","","3"
