"party","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"NPD Combination","2006","no degree/no degree yet","vocational + Abi","","","",""
"NPD Combination","2006","no degree/no degree yet","higher vocational","","","",""
"NPD Combination","2006","no degree/no degree yet","higher education","","","",""
"AfD","2006","lower secondary degree","in school","","","",""
"AfD","2006","lower secondary degree","inadequately","","","",""
"AfD","2006","lower secondary degree","general elemantary","","","",""
"AfD","2006","lower secondary degree","middle vocational","","","",""
"AfD","2006","lower secondary degree","vocational + Abi","","","",""
"AfD","2006","lower secondary degree","higher vocational","","","",""
"AfD","2006","lower secondary degree","higher education","","","",""
"AfD","2006","secondary school degree","in school","","","",""
"AfD","2006","secondary school degree","inadequately","","","",""
"AfD","2006","secondary school degree","general elemantary","","","",""
"AfD","2006","secondary school degree","middle vocational","","","",""
"AfD","2006","secondary school degree","vocational + Abi","","","",""
"AfD","2006","secondary school degree","higher vocational","","","",""
"AfD","2006","secondary school degree","higher education","","","",""
"AfD","2006","college entrance qualification","in school","","","",""
"AfD","2006","college entrance qualification","inadequately","","","",""
"AfD","2006","college entrance qualification","general elemantary","","","",""
"AfD","2006","college entrance qualification","middle vocational","","","",""
"AfD","2006","college entrance qualification","vocational + Abi","","","",""
"AfD","2006","college entrance qualification","higher vocational","","","",""
"AfD","2006","college entrance qualification","higher education","","","",""
"AfD","2006","Other degree","in school","","","",""
"AfD","2006","Other degree","inadequately","","","",""
"AfD","2006","Other degree","general elemantary","","","",""
"AfD","2006","Other degree","middle vocational","","","",""
"AfD","2006","Other degree","vocational + Abi","","","",""
"AfD","2006","Other degree","higher vocational","","","",""
"AfD","2006","Other degree","higher education","","","",""
"AfD","2006","no degree/no degree yet","in school","","","",""
"AfD","2006","no degree/no degree yet","inadequately","","","",""
"AfD","2006","no degree/no degree yet","general elemantary","","","",""
"AfD","2006","no degree/no degree yet","middle vocational","","","",""
"AfD","2006","no degree/no degree yet","vocational + Abi","","","",""
"AfD","2006","no degree/no degree yet","higher vocational","","","",""
"AfD","2006","no degree/no degree yet","higher education","","","",""
"Other","2006","lower secondary degree","in school","","","",""
"Other","2006","lower secondary degree","inadequately","","","",""
"Other","2006","lower secondary degree","general elemantary","6","","",""
"Other","2006","lower secondary degree","middle vocational","27","","",""
"Other","2006","lower secondary degree","vocational + Abi","","","",""
"Other","2006","lower secondary degree","higher vocational","1","","",""
"Other","2006","lower secondary degree","higher education","1","","",""
"Other","2006","secondary school degree","in school","","","",""
"Other","2006","secondary school degree","inadequately","","","",""
"Other","2006","secondary school degree","general elemantary","3","","",""
"Other","2006","secondary school degree","middle vocational","24","","",""
"Other","2006","secondary school degree","vocational + Abi","","","",""
"Other","2006","secondary school degree","higher vocational","2","","",""
"Other","2006","secondary school degree","higher education","","","",""
"Other","2006","college entrance qualification","in school","","","",""
"Other","2006","college entrance qualification","inadequately","","","",""
"Other","2006","college entrance qualification","general elemantary","","","",""
"Other","2006","college entrance qualification","middle vocational","3","","",""
"Other","2006","college entrance qualification","vocational + Abi","2","","",""
"Other","2006","college entrance qualification","higher vocational","2","","",""
"Other","2006","college entrance qualification","higher education","16","","",""
"Other","2006","Other degree","in school","","","",""
"Other","2006","Other degree","inadequately","1","","",""
"Other","2006","Other degree","general elemantary","","","",""
"Other","2006","Other degree","middle vocational","1","","",""
"Other","2006","Other degree","vocational + Abi","","","",""
"Other","2006","Other degree","higher vocational","","","",""
"Other","2006","Other degree","higher education","1","","",""
"Other","2006","no degree/no degree yet","in school","","","",""
"Other","2006","no degree/no degree yet","inadequately","","","",""
"Other","2006","no degree/no degree yet","general elemantary","","","",""
"Other","2006","no degree/no degree yet","middle vocational","","","",""
"Other","2006","no degree/no degree yet","vocational + Abi","","","",""
"Other","2006","no degree/no degree yet","higher vocational","","","",""
"Other","2006","no degree/no degree yet","higher education","","","",""
"CDU/CSU","2007","lower secondary degree","in school","","","",""
"CDU/CSU","2007","lower secondary degree","inadequately","","","",""
"CDU/CSU","2007","lower secondary degree","general elemantary","187","0.391785863682928","0.346070342887015","0.437501384478841"
"CDU/CSU","2007","lower secondary degree","middle vocational","888","0.438554791441421","0.416791494952103","0.460318087930738"
"CDU/CSU","2007","lower secondary degree","vocational + Abi","2","","",""
"CDU/CSU","2007","lower secondary degree","higher vocational","99","0.452101553532126","0.384136992687352","0.520066114376901"
"CDU/CSU","2007","lower secondary degree","higher education","34","0.359294154335767","0.264782598480466","0.453805710191069"
"CDU/CSU","2007","secondary school degree","in school","","","",""
"CDU/CSU","2007","secondary school degree","inadequately","","","",""
"CDU/CSU","2007","secondary school degree","general elemantary","47","0.314762322509605","0.237556033413585","0.391968611605626"
"CDU/CSU","2007","secondary school degree","middle vocational","714","0.446652541303947","0.422338386072482","0.470966696535413"
"CDU/CSU","2007","secondary school degree","vocational + Abi","5","","",""
"CDU/CSU","2007","secondary school degree","higher vocational","121","0.412998548919984","0.356812184284533","0.469184913555436"
"CDU/CSU","2007","secondary school degree","higher education","116","0.336744000793116","0.283086494384159","0.390401507202073"
"CDU/CSU","2007","college entrance qualification","in school","","","",""
"CDU/CSU","2007","college entrance qualification","inadequately","","","",""
"CDU/CSU","2007","college entrance qualification","general elemantary","","","",""
"CDU/CSU","2007","college entrance qualification","middle vocational","102","0.264705375894631","0.219132239656881","0.310278512132381"
"CDU/CSU","2007","college entrance qualification","vocational + Abi","160","0.318773273982745","0.27686612880011","0.36068041916538"
"CDU/CSU","2007","college entrance qualification","higher vocational","74","0.332525271812129","0.263701007046649","0.40134953657761"
"CDU/CSU","2007","college entrance qualification","higher education","781","0.355294995700957","0.33497463409448","0.375615357307433"
"CDU/CSU","2007","Other degree","in school","","","",""
"CDU/CSU","2007","Other degree","inadequately","2","","",""
"CDU/CSU","2007","Other degree","general elemantary","27","","",""
"CDU/CSU","2007","Other degree","middle vocational","43","0.317979329671107","0.232866038499334","0.40309262084288"
"CDU/CSU","2007","Other degree","vocational + Abi","15","","",""
"CDU/CSU","2007","Other degree","higher vocational","12","","",""
"CDU/CSU","2007","Other degree","higher education","41","0.437617757098076","0.328908540707106","0.546326973489046"
"CDU/CSU","2007","no degree/no degree yet","in school","31","0.263796314493124","0.183252438296755","0.344340190689494"
"CDU/CSU","2007","no degree/no degree yet","inadequately","7","","",""
"CDU/CSU","2007","no degree/no degree yet","general elemantary","","","",""
"CDU/CSU","2007","no degree/no degree yet","middle vocational","4","","",""
"CDU/CSU","2007","no degree/no degree yet","vocational + Abi","","","",""
"CDU/CSU","2007","no degree/no degree yet","higher vocational","1","","",""
"CDU/CSU","2007","no degree/no degree yet","higher education","","","",""
"SPD","2007","lower secondary degree","in school","","","",""
"SPD","2007","lower secondary degree","inadequately","","","",""
"SPD","2007","lower secondary degree","general elemantary","221","0.536854879775089","0.490156906253782","0.583552853296397"
"SPD","2007","lower secondary degree","middle vocational","867","0.439455550271677","0.417687398141687","0.461223702401667"
"SPD","2007","lower secondary degree","vocational + Abi","2","","",""
"SPD","2007","lower secondary degree","higher vocational","72","0.350886698227115","0.285715127580185","0.416058268874046"
"SPD","2007","lower secondary degree","higher education","35","0.385765527616731","0.289878623912438","0.481652431321024"
"SPD","2007","secondary school degree","in school","","","",""
"SPD","2007","secondary school degree","inadequately","","","",""
