"party","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"NPD Combination","2016","secondary school degree","(Married) couple without C. ","5","","",""
"NPD Combination","2016","secondary school degree","Single parent ","4","","",""
"NPD Combination","2016","secondary school degree","Couple + C. LE 16 ","5","","",""
"NPD Combination","2016","secondary school degree","Couple + C. GT 16 ","1","","",""
"NPD Combination","2016","secondary school degree","Couple + C. LE and GT 16","3","","",""
"NPD Combination","2016","college entrance qualification","1-pers.-HH","","","",""
"NPD Combination","2016","college entrance qualification","(Married) couple without C. ","","","",""
"NPD Combination","2016","college entrance qualification","Single parent ","","","",""
"NPD Combination","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"NPD Combination","2016","college entrance qualification","Couple + C. GT 16 ","3","","",""
"NPD Combination","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"NPD Combination","2016","Other degree","1-pers.-HH","1","","",""
"NPD Combination","2016","Other degree","(Married) couple without C. ","2","","",""
"NPD Combination","2016","Other degree","Single parent ","1","","",""
"NPD Combination","2016","Other degree","Couple + C. LE 16 ","3","","",""
"NPD Combination","2016","Other degree","Couple + C. GT 16 ","1","","",""
"NPD Combination","2016","Other degree","Couple + C. LE and GT 16","","","",""
"NPD Combination","2016","no degree/no degree yet","1-pers.-HH","1","","",""
"NPD Combination","2016","no degree/no degree yet","(Married) couple without C. ","1","","",""
"NPD Combination","2016","no degree/no degree yet","Single parent ","","","",""
"NPD Combination","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"NPD Combination","2016","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"NPD Combination","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"AfD","2016","lower secondary degree","1-pers.-HH","20","","",""
"AfD","2016","lower secondary degree","(Married) couple without C. ","50","0.0402692539438491","0.0287093943961032","0.0518291134915951"
"AfD","2016","lower secondary degree","Single parent ","20","","",""
"AfD","2016","lower secondary degree","Couple + C. LE 16 ","41","0.275704000825305","0.218325432498105","0.333082569152505"
"AfD","2016","lower secondary degree","Couple + C. GT 16 ","18","","",""
"AfD","2016","lower secondary degree","Couple + C. LE and GT 16","9","","",""
"AfD","2016","secondary school degree","1-pers.-HH","23","","",""
"AfD","2016","secondary school degree","(Married) couple without C. ","61","0.0738448545495154","0.0570731715764742","0.0906165375225567"
"AfD","2016","secondary school degree","Single parent ","14","","",""
"AfD","2016","secondary school degree","Couple + C. LE 16 ","47","0.101831995069271","0.074606246055764","0.129057744082779"
"AfD","2016","secondary school degree","Couple + C. GT 16 ","18","","",""
"AfD","2016","secondary school degree","Couple + C. LE and GT 16","12","","",""
"AfD","2016","college entrance qualification","1-pers.-HH","22","","",""
"AfD","2016","college entrance qualification","(Married) couple without C. ","35","0.029299319020275","0.0195944310409874","0.0390042069995626"
"AfD","2016","college entrance qualification","Single parent ","8","","",""
"AfD","2016","college entrance qualification","Couple + C. LE 16 ","29","","",""
"AfD","2016","college entrance qualification","Couple + C. GT 16 ","11","","",""
"AfD","2016","college entrance qualification","Couple + C. LE and GT 16","10","","",""
"AfD","2016","Other degree","1-pers.-HH","4","","",""
"AfD","2016","Other degree","(Married) couple without C. ","12","","",""
"AfD","2016","Other degree","Single parent ","3","","",""
"AfD","2016","Other degree","Couple + C. LE 16 ","14","","",""
"AfD","2016","Other degree","Couple + C. GT 16 ","3","","",""
"AfD","2016","Other degree","Couple + C. LE and GT 16","6","","",""
"AfD","2016","no degree/no degree yet","1-pers.-HH","1","","",""
"AfD","2016","no degree/no degree yet","(Married) couple without C. ","1","","",""
"AfD","2016","no degree/no degree yet","Single parent ","3","","",""
"AfD","2016","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"AfD","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"AfD","2016","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Other","2016","lower secondary degree","1-pers.-HH","5","","",""
"Other","2016","lower secondary degree","(Married) couple without C. ","7","","",""
"Other","2016","lower secondary degree","Single parent ","7","","",""
"Other","2016","lower secondary degree","Couple + C. LE 16 ","6","","",""
"Other","2016","lower secondary degree","Couple + C. GT 16 ","1","","",""
"Other","2016","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"Other","2016","secondary school degree","1-pers.-HH","4","","",""
"Other","2016","secondary school degree","(Married) couple without C. ","12","","",""
"Other","2016","secondary school degree","Single parent ","5","","",""
"Other","2016","secondary school degree","Couple + C. LE 16 ","17","","",""
"Other","2016","secondary school degree","Couple + C. GT 16 ","4","","",""
"Other","2016","secondary school degree","Couple + C. LE and GT 16","7","","",""
"Other","2016","college entrance qualification","1-pers.-HH","4","","",""
"Other","2016","college entrance qualification","(Married) couple without C. ","13","","",""
"Other","2016","college entrance qualification","Single parent ","3","","",""
"Other","2016","college entrance qualification","Couple + C. LE 16 ","10","","",""
"Other","2016","college entrance qualification","Couple + C. GT 16 ","8","","",""
"Other","2016","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Other","2016","Other degree","1-pers.-HH","2","","",""
"Other","2016","Other degree","(Married) couple without C. ","3","","",""
"Other","2016","Other degree","Single parent ","1","","",""
"Other","2016","Other degree","Couple + C. LE 16 ","3","","",""
"Other","2016","Other degree","Couple + C. GT 16 ","","","",""
"Other","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Other","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Other","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Other","2016","no degree/no degree yet","Single parent ","5","","",""
"Other","2016","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Other","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Other","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"CDU/CSU","2017","lower secondary degree","1-pers.-HH","178","0.377110029077317","0.334457286343145","0.419762771811489"
"CDU/CSU","2017","lower secondary degree","(Married) couple without C. ","503","0.441917633448785","0.412923779369065","0.470911487528505"
"CDU/CSU","2017","lower secondary degree","Single parent ","32","0.398280810175197","0.308416491215657","0.488145129134737"
"CDU/CSU","2017","lower secondary degree","Couple + C. LE 16 ","86","0.408156956471482","0.341682419836525","0.474631493106439"
"CDU/CSU","2017","lower secondary degree","Couple + C. GT 16 ","88","0.359293250343094","0.298209161950348","0.420377338735841"
"CDU/CSU","2017","lower secondary degree","Couple + C. LE and GT 16","43","0.380762468176773","0.290020655497333","0.471504280856212"
"CDU/CSU","2017","secondary school degree","1-pers.-HH","126","0.326298271382858","0.279705932967998","0.372890609797719"
"CDU/CSU","2017","secondary school degree","(Married) couple without C. ","440","0.416653947741475","0.387003127305524","0.446304768177427"
"CDU/CSU","2017","secondary school degree","Single parent ","56","0.357904113337925","0.289011143351937","0.426797083323913"
"CDU/CSU","2017","secondary school degree","Couple + C. LE 16 ","245","0.499450941685124","0.456099116828366","0.542802766541882"
"CDU/CSU","2017","secondary school degree","Couple + C. GT 16 ","143","0.454252852969033","0.399093331343076","0.509412374594991"
"CDU/CSU","2017","secondary school degree","Couple + C. LE and GT 16","81","0.388100951127293","0.32234741613905","0.453854486115537"
"CDU/CSU","2017","college entrance qualification","1-pers.-HH","200","0.323849257786089","0.287623932506768","0.36007458306541"
"CDU/CSU","2017","college entrance qualification","(Married) couple without C. ","476","0.348992340259081","0.32355667429269","0.374428006225473"
"CDU/CSU","2017","college entrance qualification","Single parent ","62","0.206943139646771","0.159062557269871","0.25482372202367"
"CDU/CSU","2017","college entrance qualification","Couple + C. LE 16 ","402","0.33838544309428","0.310308871347391","0.366462014841169"
"CDU/CSU","2017","college entrance qualification","Couple + C. GT 16 ","155","0.344290591836339","0.30063290936959","0.387948274303088"
"CDU/CSU","2017","college entrance qualification","Couple + C. LE and GT 16","95","0.303643023158615","0.251609278359321","0.355676767957909"
"CDU/CSU","2017","Other degree","1-pers.-HH","97","0.483362462973168","0.410960225890407","0.55576470005593"
"CDU/CSU","2017","Other degree","(Married) couple without C. ","119","0.347814908684906","0.290033600849005","0.405596216520808"
"CDU/CSU","2017","Other degree","Single parent ","20","","",""
"CDU/CSU","2017","Other degree","Couple + C. LE 16 ","172","0.416552057471032","0.362872208629972","0.470231906312092"
"CDU/CSU","2017","Other degree","Couple + C. GT 16 ","43","0.364843778447357","0.262506849779679","0.467180707115035"
"CDU/CSU","2017","Other degree","Couple + C. LE and GT 16","53","0.488152068163831","0.383116471231402","0.593187665096261"
"CDU/CSU","2017","no degree/no degree yet","1-pers.-HH","22","","",""
"CDU/CSU","2017","no degree/no degree yet","(Married) couple without C. ","13","","",""
"CDU/CSU","2017","no degree/no degree yet","Single parent ","16","","",""
"CDU/CSU","2017","no degree/no degree yet","Couple + C. LE 16 ","54","0.299280538924272","0.196995042632627","0.401566035215917"
"CDU/CSU","2017","no degree/no degree yet","Couple + C. GT 16 ","11","","",""
"CDU/CSU","2017","no degree/no degree yet","Couple + C. LE and GT 16","34","0.295232042366016","0.191302969768983","0.39916111496305"
"SPD","2017","lower secondary degree","1-pers.-HH","223","0.462502105029347","0.418623532199709","0.506380677858986"
"SPD","2017","lower secondary degree","(Married) couple without C. ","447","0.395198555684835","0.366655516273947","0.423741595095723"
"SPD","2017","lower secondary degree","Single parent ","37","0.304597890005089","0.220113375505992","0.389082404504186"
"SPD","2017","lower secondary degree","Couple + C. LE 16 ","62","0.283450229128702","0.222496535112453","0.344403923144951"
"SPD","2017","lower secondary degree","Couple + C. GT 16 ","105","0.473945041281049","0.41037485716647","0.537515225395628"
"SPD","2017","lower secondary degree","Couple + C. LE and GT 16","32","0.280349422162062","0.196410687079521","0.364288157244603"
"SPD","2017","secondary school degree","1-pers.-HH","118","0.305602634907594","0.259824734532254","0.351380535282933"
"SPD","2017","secondary school degree","(Married) couple without C. ","341","0.316745393913411","0.288766388598593","0.34472439922823"
"SPD","2017","secondary school degree","Single parent ","52","0.22667599400582","0.166506670406493","0.286845317605146"
"SPD","2017","secondary school degree","Couple + C. LE 16 ","136","0.262043732143642","0.223916099383721","0.300171364903563"
"SPD","2017","secondary school degree","Couple + C. GT 16 ","92","0.288597758320265","0.238400498130992","0.338795018509538"
"SPD","2017","secondary school degree","Couple + C. LE and GT 16","51","0.31017534813095","0.247761658387087","0.372589037874813"
"SPD","2017","college entrance qualification","1-pers.-HH","163","0.259855381257552","0.225905111711867","0.293805650803237"
"SPD","2017","college entrance qualification","(Married) couple without C. ","375","0.284835365148965","0.26075061826607","0.30892011203186"
"SPD","2017","college entrance qualification","Single parent ","65","0.212713919882034","0.164347272347564","0.261080567416504"
"SPD","2017","college entrance qualification","Couple + C. LE 16 ","276","0.247655590007379","0.222042136886826","0.273269043127932"
"SPD","2017","college entrance qualification","Couple + C. GT 16 ","119","0.254951165186326","0.214904785267167","0.294997545105486"
"SPD","2017","college entrance qualification","Couple + C. LE and GT 16","72","0.2831455134572","0.232164576874262","0.334126450040139"
"SPD","2017","Other degree","1-pers.-HH","37","0.285990043819782","0.220518868531148","0.351461219108416"
"SPD","2017","Other degree","(Married) couple without C. ","67","0.336554213129273","0.279227363839168","0.393881062419378"
"SPD","2017","Other degree","Single parent ","7","","",""
"SPD","2017","Other degree","Couple + C. LE 16 ","71","0.300288509059573","0.250376569604282","0.350200448514864"
"SPD","2017","Other degree","Couple + C. GT 16 ","24","","",""
"SPD","2017","Other degree","Couple + C. LE and GT 16","15","","",""
"SPD","2017","no degree/no degree yet","1-pers.-HH","13","","",""
"SPD","2017","no degree/no degree yet","(Married) couple without C. ","9","","",""
"SPD","2017","no degree/no degree yet","Single parent ","15","","",""
"SPD","2017","no degree/no degree yet","Couple + C. LE 16 ","15","","",""
