"party","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Grüne","2004","Not Working","(2c_gen) general maturity certificate","36","0.184627160922778","0.123936176653509","0.245318145192047"
"Grüne","2004","Not Working","(2c_voc) vocational maturity certificate","23","","",""
"Grüne","2004","Not Working","(3a) lower tertiary education","21","","",""
"Grüne","2004","Not Working","(3b) higher tertiary education","39","0.121957773824429","0.0864897770795787","0.157425770569279"
"PDS/Linke","2004","Full Time","(0) in school","","","",""
"PDS/Linke","2004","Full Time","(1a) inadequately completed","","","",""
"PDS/Linke","2004","Full Time","(1b) general elementary school","1","","",""
"PDS/Linke","2004","Full Time","(1c) basic vocational qualification","7","","",""
"PDS/Linke","2004","Full Time","(2b) intermediate general qualification","2","","",""
"PDS/Linke","2004","Full Time","(2a) intermediate vocational","43","0.040615141053391","0.0280362331973925","0.0531940489093895"
"PDS/Linke","2004","Full Time","(2c_gen) general maturity certificate","3","","",""
"PDS/Linke","2004","Full Time","(2c_voc) vocational maturity certificate","8","","",""
"PDS/Linke","2004","Full Time","(3a) lower tertiary education","24","","",""
"PDS/Linke","2004","Full Time","(3b) higher tertiary education","59","0.0563286175810621","0.0412239381616934","0.0714332970004309"
"PDS/Linke","2004","Part Time","(0) in school","2","","",""
"PDS/Linke","2004","Part Time","(1a) inadequately completed","","","",""
"PDS/Linke","2004","Part Time","(1b) general elementary school","1","","",""
"PDS/Linke","2004","Part Time","(1c) basic vocational qualification","8","","",""
"PDS/Linke","2004","Part Time","(2b) intermediate general qualification","3","","",""
"PDS/Linke","2004","Part Time","(2a) intermediate vocational","23","","",""
"PDS/Linke","2004","Part Time","(2c_gen) general maturity certificate","7","","",""
"PDS/Linke","2004","Part Time","(2c_voc) vocational maturity certificate","7","","",""
"PDS/Linke","2004","Part Time","(3a) lower tertiary education","7","","",""
"PDS/Linke","2004","Part Time","(3b) higher tertiary education","21","","",""
"PDS/Linke","2004","Not Working","(0) in school","5","","",""
"PDS/Linke","2004","Not Working","(1a) inadequately completed","2","","",""
"PDS/Linke","2004","Not Working","(1b) general elementary school","8","","",""
"PDS/Linke","2004","Not Working","(1c) basic vocational qualification","64","0.0391578012073658","0.0284772180329455","0.0498383843817862"
"PDS/Linke","2004","Not Working","(2b) intermediate general qualification","1","","",""
"PDS/Linke","2004","Not Working","(2a) intermediate vocational","31","0.0463922241115559","0.0290642670081236","0.0637201812149882"
"PDS/Linke","2004","Not Working","(2c_gen) general maturity certificate","7","","",""
"PDS/Linke","2004","Not Working","(2c_voc) vocational maturity certificate","4","","",""
"PDS/Linke","2004","Not Working","(3a) lower tertiary education","48","0.148585707107827","0.105184958162546","0.191986456053108"
"PDS/Linke","2004","Not Working","(3b) higher tertiary education","36","0.116574488030358","0.0817919761994959","0.151356999861221"
"NPD Combination","2004","Full Time","(0) in school","","","",""
"NPD Combination","2004","Full Time","(1a) inadequately completed","","","",""
"NPD Combination","2004","Full Time","(1b) general elementary school","3","","",""
"NPD Combination","2004","Full Time","(1c) basic vocational qualification","10","","",""
"NPD Combination","2004","Full Time","(2b) intermediate general qualification","3","","",""
"NPD Combination","2004","Full Time","(2a) intermediate vocational","15","","",""
"NPD Combination","2004","Full Time","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2004","Full Time","(2c_voc) vocational maturity certificate","2","","",""
"NPD Combination","2004","Full Time","(3a) lower tertiary education","1","","",""
"NPD Combination","2004","Full Time","(3b) higher tertiary education","","","",""
"NPD Combination","2004","Part Time","(0) in school","","","",""
"NPD Combination","2004","Part Time","(1a) inadequately completed","","","",""
"NPD Combination","2004","Part Time","(1b) general elementary school","3","","",""
"NPD Combination","2004","Part Time","(1c) basic vocational qualification","5","","",""
"NPD Combination","2004","Part Time","(2b) intermediate general qualification","1","","",""
"NPD Combination","2004","Part Time","(2a) intermediate vocational","11","","",""
"NPD Combination","2004","Part Time","(2c_gen) general maturity certificate","","","",""
"NPD Combination","2004","Part Time","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","2004","Part Time","(3a) lower tertiary education","","","",""
"NPD Combination","2004","Part Time","(3b) higher tertiary education","","","",""
"NPD Combination","2004","Not Working","(0) in school","","","",""
"NPD Combination","2004","Not Working","(1a) inadequately completed","","","",""
"NPD Combination","2004","Not Working","(1b) general elementary school","","","",""
"NPD Combination","2004","Not Working","(1c) basic vocational qualification","6","","",""
"NPD Combination","2004","Not Working","(2b) intermediate general qualification","","","",""
"NPD Combination","2004","Not Working","(2a) intermediate vocational","4","","",""
"NPD Combination","2004","Not Working","(2c_gen) general maturity certificate","1","","",""
"NPD Combination","2004","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"NPD Combination","2004","Not Working","(3a) lower tertiary education","","","",""
"NPD Combination","2004","Not Working","(3b) higher tertiary education","","","",""
"AfD","2004","Full Time","(0) in school","","","",""
"AfD","2004","Full Time","(1a) inadequately completed","","","",""
"AfD","2004","Full Time","(1b) general elementary school","","","",""
"AfD","2004","Full Time","(1c) basic vocational qualification","","","",""
"AfD","2004","Full Time","(2b) intermediate general qualification","","","",""
"AfD","2004","Full Time","(2a) intermediate vocational","","","",""
"AfD","2004","Full Time","(2c_gen) general maturity certificate","","","",""
"AfD","2004","Full Time","(2c_voc) vocational maturity certificate","","","",""
"AfD","2004","Full Time","(3a) lower tertiary education","","","",""
"AfD","2004","Full Time","(3b) higher tertiary education","","","",""
"AfD","2004","Part Time","(0) in school","","","",""
"AfD","2004","Part Time","(1a) inadequately completed","","","",""
"AfD","2004","Part Time","(1b) general elementary school","","","",""
"AfD","2004","Part Time","(1c) basic vocational qualification","","","",""
"AfD","2004","Part Time","(2b) intermediate general qualification","","","",""
"AfD","2004","Part Time","(2a) intermediate vocational","","","",""
"AfD","2004","Part Time","(2c_gen) general maturity certificate","","","",""
"AfD","2004","Part Time","(2c_voc) vocational maturity certificate","","","",""
"AfD","2004","Part Time","(3a) lower tertiary education","","","",""
"AfD","2004","Part Time","(3b) higher tertiary education","","","",""
"AfD","2004","Not Working","(0) in school","","","",""
"AfD","2004","Not Working","(1a) inadequately completed","","","",""
"AfD","2004","Not Working","(1b) general elementary school","","","",""
"AfD","2004","Not Working","(1c) basic vocational qualification","","","",""
"AfD","2004","Not Working","(2b) intermediate general qualification","","","",""
"AfD","2004","Not Working","(2a) intermediate vocational","","","",""
"AfD","2004","Not Working","(2c_gen) general maturity certificate","","","",""
"AfD","2004","Not Working","(2c_voc) vocational maturity certificate","","","",""
"AfD","2004","Not Working","(3a) lower tertiary education","","","",""
"AfD","2004","Not Working","(3b) higher tertiary education","","","",""
"Other","2004","Full Time","(0) in school","","","",""
"Other","2004","Full Time","(1a) inadequately completed","","","",""
"Other","2004","Full Time","(1b) general elementary school","2","","",""
"Other","2004","Full Time","(1c) basic vocational qualification","7","","",""
"Other","2004","Full Time","(2b) intermediate general qualification","1","","",""
"Other","2004","Full Time","(2a) intermediate vocational","8","","",""
"Other","2004","Full Time","(2c_gen) general maturity certificate","","","",""
"Other","2004","Full Time","(2c_voc) vocational maturity certificate","5","","",""
"Other","2004","Full Time","(3a) lower tertiary education","5","","",""
"Other","2004","Full Time","(3b) higher tertiary education","3","","",""
"Other","2004","Part Time","(0) in school","1","","",""
"Other","2004","Part Time","(1a) inadequately completed","","","",""
"Other","2004","Part Time","(1b) general elementary school","1","","",""
"Other","2004","Part Time","(1c) basic vocational qualification","7","","",""
"Other","2004","Part Time","(2b) intermediate general qualification","","","",""
"Other","2004","Part Time","(2a) intermediate vocational","8","","",""
"Other","2004","Part Time","(2c_gen) general maturity certificate","","","",""
"Other","2004","Part Time","(2c_voc) vocational maturity certificate","1","","",""
"Other","2004","Part Time","(3a) lower tertiary education","1","","",""
"Other","2004","Part Time","(3b) higher tertiary education","2","","",""
"Other","2004","Not Working","(0) in school","4","","",""
"Other","2004","Not Working","(1a) inadequately completed","2","","",""
"Other","2004","Not Working","(1b) general elementary school","1","","",""
"Other","2004","Not Working","(1c) basic vocational qualification","13","","",""
"Other","2004","Not Working","(2b) intermediate general qualification","2","","",""
"Other","2004","Not Working","(2a) intermediate vocational","9","","",""
"Other","2004","Not Working","(2c_gen) general maturity certificate","4","","",""
"Other","2004","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"Other","2004","Not Working","(3a) lower tertiary education","1","","",""
"Other","2004","Not Working","(3b) higher tertiary education","1","","",""
"CDU/CSU","2005","Full Time","(0) in school","","","",""
"CDU/CSU","2005","Full Time","(1a) inadequately completed","4","","",""
"CDU/CSU","2005","Full Time","(1b) general elementary school","30","0.381747839512743","0.276597112414532","0.486898566610954"
"CDU/CSU","2005","Full Time","(1c) basic vocational qualification","333","0.448624150544602","0.412092164031383","0.485156137057821"
"CDU/CSU","2005","Full Time","(2b) intermediate general qualification","14","","",""
"CDU/CSU","2005","Full Time","(2a) intermediate vocational","442","0.485288241590101","0.453557255416473","0.517019227763729"
"CDU/CSU","2005","Full Time","(2c_gen) general maturity certificate","27","","",""
"CDU/CSU","2005","Full Time","(2c_voc) vocational maturity certificate","137","0.358246993294449","0.308578405644286","0.407915580944613"
"CDU/CSU","2005","Full Time","(3a) lower tertiary education","187","0.405096679754051","0.360477235905331","0.449716123602771"
"CDU/CSU","2005","Full Time","(3b) higher tertiary education","329","0.325455635118059","0.294603701579277","0.356307568656842"
"CDU/CSU","2005","Part Time","(0) in school","15","","",""
"CDU/CSU","2005","Part Time","(1a) inadequately completed","1","","",""
"CDU/CSU","2005","Part Time","(1b) general elementary school","26","","",""
"CDU/CSU","2005","Part Time","(1c) basic vocational qualification","172","0.423888343481502","0.373872047611788","0.473904639351216"
"CDU/CSU","2005","Part Time","(2b) intermediate general qualification","15","","",""
"CDU/CSU","2005","Part Time","(2a) intermediate vocational","188","0.345414991791885","0.303008910219463","0.387821073364308"
"CDU/CSU","2005","Part Time","(2c_gen) general maturity certificate","48","0.248672955896071","0.183116020306294","0.314229891485849"
"CDU/CSU","2005","Part Time","(2c_voc) vocational maturity certificate","62","0.314204462654322","0.24784961318704","0.380559312121603"
"CDU/CSU","2005","Part Time","(3a) lower tertiary education","55","0.193068169748155","0.136496232491178","0.249640107005132"
"CDU/CSU","2005","Part Time","(3b) higher tertiary education","111","0.288301029244532","0.241378885783976","0.335223172705088"
"CDU/CSU","2005","Not Working","(0) in school","41","0.246247546251897","0.171022382161142","0.321472710342652"
