"party","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Grüne","2014","vocational + Abi","Female","134","0.21147120450676","0.178266897318174","0.244675511695346"
"Grüne","2014","higher vocational","Male","45","0.0764250355707163","0.0544403346888479","0.0984097364525846"
"Grüne","2014","higher vocational","Female","54","0.198344834061304","0.152050279939828","0.244639388182781"
"Grüne","2014","higher education","Male","383","0.19349105975405","0.1758258233717","0.2111562961364"
"Grüne","2014","higher education","Female","533","0.326782167080133","0.304667357615322","0.348896976544945"
"PDS/Linke","2014","in school","Male","","","",""
"PDS/Linke","2014","in school","Female","","","",""
"PDS/Linke","2014","inadequately","Male","","","",""
"PDS/Linke","2014","inadequately","Female","","","",""
"PDS/Linke","2014","general elemantary","Male","","","",""
"PDS/Linke","2014","general elemantary","Female","46","0.0527898337274662","0.0344806449544699","0.0710990225004624"
"PDS/Linke","2014","middle vocational","Male","219","0.0803741452297455","0.069757243995442","0.0909910464640491"
"PDS/Linke","2014","middle vocational","Female","187","0.0680317670308762","0.0584393610619085","0.0776241729998439"
"PDS/Linke","2014","vocational + Abi","Male","37","0.101087767107375","0.0709375512367769","0.131237982977974"
"PDS/Linke","2014","vocational + Abi","Female","36","0.0598485562659306","0.0405606195412395","0.0791364929906217"
"PDS/Linke","2014","higher vocational","Male","","","",""
"PDS/Linke","2014","higher vocational","Female","","","",""
"PDS/Linke","2014","higher education","Male","155","0.0687748035924889","0.0574579304635012","0.0800916767214766"
"PDS/Linke","2014","higher education","Female","151","0.072644382134531","0.0604066655037129","0.0848820987653491"
"NPD Combination","2014","in school","Male","","","",""
"NPD Combination","2014","in school","Female","","","",""
"NPD Combination","2014","inadequately","Male","","","",""
"NPD Combination","2014","inadequately","Female","","","",""
"NPD Combination","2014","general elemantary","Male","","","",""
"NPD Combination","2014","general elemantary","Female","","","",""
"NPD Combination","2014","middle vocational","Male","41","0.0206305552931873","0.0150796637580541","0.0261814468283205"
"NPD Combination","2014","middle vocational","Female","","","",""
"NPD Combination","2014","vocational + Abi","Male","","","",""
"NPD Combination","2014","vocational + Abi","Female","","","",""
"NPD Combination","2014","higher vocational","Male","","","",""
"NPD Combination","2014","higher vocational","Female","","","",""
"NPD Combination","2014","higher education","Male","","","",""
"NPD Combination","2014","higher education","Female","","","",""
"AfD","2014","in school","Male","","","",""
"AfD","2014","in school","Female","","","",""
"AfD","2014","inadequately","Male","","","",""
"AfD","2014","inadequately","Female","","","",""
"AfD","2014","general elemantary","Male","","","",""
"AfD","2014","general elemantary","Female","","","",""
"AfD","2014","middle vocational","Male","65","0.0211256849483085","0.0155099982126165","0.0267413716840005"
"AfD","2014","middle vocational","Female","39","0.0111971309550293","0.0071886543055837","0.0152056076044749"
"AfD","2014","vocational + Abi","Male","","","",""
"AfD","2014","vocational + Abi","Female","","","",""
"AfD","2014","higher vocational","Male","","","",""
"AfD","2014","higher vocational","Female","","","",""
"AfD","2014","higher education","Male","40","0.0214093599830729","0.0149366405921707","0.027882079373975"
"AfD","2014","higher education","Female","","","",""
"Other","2014","in school","Male","","","",""
"Other","2014","in school","Female","","","",""
"Other","2014","inadequately","Male","","","",""
"Other","2014","inadequately","Female","","","",""
"Other","2014","general elemantary","Male","","","",""
"Other","2014","general elemantary","Female","","","",""
"Other","2014","middle vocational","Male","50","0.0192215418896518","0.0138597052550799","0.0245833785242237"
"Other","2014","middle vocational","Female","41","0.0155255871190429","0.0108158425591349","0.0202353316789509"
"Other","2014","vocational + Abi","Male","","","",""
"Other","2014","vocational + Abi","Female","","","",""
"Other","2014","higher vocational","Male","","","",""
"Other","2014","higher vocational","Female","","","",""
"Other","2014","higher education","Male","","","",""
"Other","2014","higher education","Female","","","",""
"CDU/CSU","2015","in school","Male","","","",""
"CDU/CSU","2015","in school","Female","","","",""
"CDU/CSU","2015","inadequately","Male","","","",""
"CDU/CSU","2015","inadequately","Female","","","",""
"CDU/CSU","2015","general elemantary","Male","93","0.35060434169415","0.29501158519368","0.40619709819462"
"CDU/CSU","2015","general elemantary","Female","212","0.555010232868479","0.50904278123286","0.600977684504098"
"CDU/CSU","2015","middle vocational","Male","923","0.433546353596722","0.412647562116153","0.454445145077291"
"CDU/CSU","2015","middle vocational","Female","957","0.449514897716422","0.428864049878744","0.4701657455541"
"CDU/CSU","2015","vocational + Abi","Male","132","0.383977611351605","0.331662127218692","0.436293095484519"
"CDU/CSU","2015","vocational + Abi","Female","177","0.38888593556729","0.344859868050796","0.432912003083784"
"CDU/CSU","2015","higher vocational","Male","250","0.476525006750795","0.432482154686509","0.520567858815081"
"CDU/CSU","2015","higher vocational","Female","106","0.446140834268067","0.383381947574058","0.508899720962077"
"CDU/CSU","2015","higher education","Male","716","0.406093403998528","0.383298148648132","0.428888659348924"
"CDU/CSU","2015","higher education","Female","490","0.305519783249674","0.282543802905412","0.328495763593936"
"SPD","2015","in school","Male","","","",""
"SPD","2015","in school","Female","","","",""
"SPD","2015","inadequately","Male","","","",""
"SPD","2015","inadequately","Female","","","",""
"SPD","2015","general elemantary","Male","100","0.388579345930949","0.331790272556594","0.445368419305304"
"SPD","2015","general elemantary","Female","164","0.342575868041299","0.298679749020167","0.38647198706243"
"SPD","2015","middle vocational","Male","703","0.325133013252772","0.305378749782442","0.344887276723102"
"SPD","2015","middle vocational","Female","723","0.333220332292104","0.313652172888666","0.352788491695543"
"SPD","2015","vocational + Abi","Male","98","0.298983827901446","0.24973828647508","0.348229369327813"
"SPD","2015","vocational + Abi","Female","114","0.234555817539944","0.196289426494259","0.272822208585629"
"SPD","2015","higher vocational","Male","143","0.317631049994861","0.276577027108497","0.358685072881224"
"SPD","2015","higher vocational","Female","65","0.28847881020724","0.231279545238053","0.345678075176428"
"SPD","2015","higher education","Male","427","0.238287975831982","0.218512866689062","0.258063084974902"
"SPD","2015","higher education","Female","347","0.240287166907881","0.218975645102088","0.261598688713673"
"FDP","2015","in school","Male","","","",""
"FDP","2015","in school","Female","","","",""
"FDP","2015","inadequately","Male","","","",""
"FDP","2015","inadequately","Female","","","",""
"FDP","2015","general elemantary","Male","","","",""
"FDP","2015","general elemantary","Female","","","",""
"FDP","2015","middle vocational","Male","48","0.0160750634759677","0.0107713683989125","0.0213787585530228"
"FDP","2015","middle vocational","Female","","","",""
"FDP","2015","vocational + Abi","Male","","","",""
"FDP","2015","vocational + Abi","Female","","","",""
"FDP","2015","higher vocational","Male","","","",""
"FDP","2015","higher vocational","Female","","","",""
"FDP","2015","higher education","Male","97","0.0512037328921468","0.0409729300653294","0.0614345357189641"
"FDP","2015","higher education","Female","53","0.0312258540969954","0.0225503868176326","0.0399013213763583"
"Grüne","2015","in school","Male","","","",""
"Grüne","2015","in school","Female","","","",""
"Grüne","2015","inadequately","Male","","","",""
"Grüne","2015","inadequately","Female","","","",""
"Grüne","2015","general elemantary","Male","","","",""
"Grüne","2015","general elemantary","Female","","","",""
"Grüne","2015","middle vocational","Male","130","0.0693360664211826","0.058623408006479","0.0800487248358863"
"Grüne","2015","middle vocational","Female","256","0.0979519750620085","0.0856119942206038","0.110291955903413"
"Grüne","2015","vocational + Abi","Male","44","0.150189736899699","0.111760641344374","0.188618832455025"
"Grüne","2015","vocational + Abi","Female","112","0.241625751741693","0.202966714405748","0.280284789077639"
"Grüne","2015","higher vocational","Male","37","0.0810217044175652","0.0569593604191498","0.105084048415981"
"Grüne","2015","higher vocational","Female","36","0.134892609994364","0.0917636823925025","0.178021537596226"
"Grüne","2015","higher education","Male","326","0.188601245440019","0.170443502396212","0.206758988483827"
"Grüne","2015","higher education","Female","484","0.31678325970669","0.293578087045051","0.339988432368328"
"PDS/Linke","2015","in school","Male","","","",""
"PDS/Linke","2015","in school","Female","","","",""
"PDS/Linke","2015","inadequately","Male","","","",""
"PDS/Linke","2015","inadequately","Female","","","",""
"PDS/Linke","2015","general elemantary","Male","","","",""
"PDS/Linke","2015","general elemantary","Female","35","0.0398024172624671","0.0217198558472006","0.0578849786777336"
"PDS/Linke","2015","middle vocational","Male","178","0.0704350629461832","0.0596442159199517","0.0812259099724148"
"PDS/Linke","2015","middle vocational","Female","156","0.0563546357646674","0.0467813221629387","0.0659279493663962"
"PDS/Linke","2015","vocational + Abi","Male","31","0.102110484047038","0.0695398909507115","0.134681077143365"
"PDS/Linke","2015","vocational + Abi","Female","39","0.0666810263818043","0.0441514086546064","0.0892106441090023"
"PDS/Linke","2015","higher vocational","Male","","","",""
"PDS/Linke","2015","higher vocational","Female","","","",""
"PDS/Linke","2015","higher education","Male","148","0.0676264249432946","0.0559710670884263","0.0792817827981629"
"PDS/Linke","2015","higher education","Female","143","0.0890426651689306","0.0748366414054387","0.103248688932423"
"NPD Combination","2015","in school","Male","","","",""
"NPD Combination","2015","in school","Female","","","",""
"NPD Combination","2015","inadequately","Male","","","",""
"NPD Combination","2015","inadequately","Female","","","",""
"NPD Combination","2015","general elemantary","Male","","","",""
"NPD Combination","2015","general elemantary","Female","","","",""
"NPD Combination","2015","middle vocational","Male","46","0.0247549580788982","0.0182024255049989","0.0313074906527975"
"NPD Combination","2015","middle vocational","Female","","","",""
"NPD Combination","2015","vocational + Abi","Male","","","",""
"NPD Combination","2015","vocational + Abi","Female","","","",""
"NPD Combination","2015","higher vocational","Male","","","",""
"NPD Combination","2015","higher vocational","Female","","","",""
"NPD Combination","2015","higher education","Male","","","",""
"NPD Combination","2015","higher education","Female","","","",""
"AfD","2015","in school","Male","","","",""
"AfD","2015","in school","Female","","","",""
"AfD","2015","inadequately","Male","","","",""
"AfD","2015","inadequately","Female","","","",""
"AfD","2015","general elemantary","Male","","","",""
"AfD","2015","general elemantary","Female","","","",""
"AfD","2015","middle vocational","Male","91","0.0437970467570096","0.0351668902980645","0.0524272032159547"
"AfD","2015","middle vocational","Female","56","0.026459125668993","0.0197963084969088","0.0331219428410773"
"AfD","2015","vocational + Abi","Male","","","",""
"AfD","2015","vocational + Abi","Female","","","",""
"AfD","2015","higher vocational","Male","","","",""
"AfD","2015","higher vocational","Female","","","",""
