"party","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Grüne","2014","66 and older","higher vocational","11","","","","4"
"Grüne","2014","66 and older","higher education","76","0.0925348921126632","0.0726888517949559","0.112380932430371","4"
"Grüne","2014","16-34 y.","general elemantary","26","","","","4"
"Grüne","2014","16-34 y.","vocational + Abi","29","","","","4"
"Grüne","2014","16-34 y.","higher education","136","0.298478646515439","0.256932359837317","0.340024933193561","4"
"Grüne","2014","66 and older","general elemantary","9","","","","4"
"Grüne","2014","66 and older","middle vocational","53","0.0310480907827269","0.02248755778721","0.0396086237782439","4"
"NPD","2014","16-34 y.","inadequately","5","","","","6"
"NPD","2014","16-34 y.","in school","","","","","6"
"NPD","2014","16-34 y.","general elemantary","13","","","","6"
"NPD","2014","16-34 y.","middle vocational","21","","","","6"
"NPD","2014","16-34 y.","vocational + Abi","","","","","6"
"NPD","2014","16-34 y.","higher vocational","1","","","","6"
"NPD","2014","16-34 y.","higher education","1","","","","6"
"NPD","2014","35-65 y.","in school","","","","","6"
"NPD","2014","35-65 y.","inadequately","3","","","","6"
"NPD","2014","35-65 y.","general elemantary","5","","","","6"
"NPD","2014","35-65 y.","middle vocational","36","0.0153453819623857","0.0107410971371986","0.0199496667875727","6"
"NPD","2014","35-65 y.","higher education","2","","","","6"
"NPD","2014","66 and older","in school","","","","","6"
"NPD","2014","66 and older","inadequately","","","","","6"
"NPD","2014","35-65 y.","vocational + Abi","1","","","","6"
"NPD","2014","66 and older","general elemantary","","","","","6"
"NPD","2014","66 and older","higher education","","","","","6"
"NPD","2014","35-65 y.","higher vocational","5","","","","6"
"NPD","2014","66 and older","vocational + Abi","","","","","6"
"NPD","2014","66 and older","middle vocational","4","","","","6"
"NPD","2014","66 and older","higher vocational","","","","","6"
"Other","2014","16-34 y.","in school","","","","","8"
"Other","2014","16-34 y.","inadequately","","","","","8"
