"party","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","2017","Saxony-Anhalt","Rural Area","80","0.366586551220647","0.301100571736292","0.432072530705001"
"CDU/CSU","2017","Thuringia","Urban Area","35","0.300054207926833","0.21592869413496","0.384179721718706"
"CDU/CSU","2017","Thuringia","Rural Area","96","0.426853887309827","0.361935465187911","0.491772309431742"
"SPD","2017","Schleswig-Holstein","Urban Area","62","0.534741652315074","0.458634545492649","0.610848759137498"
"SPD","2017","Schleswig-Holstein","Rural Area","113","0.380852196864381","0.325902808292253","0.435801585436509"
"SPD","2017","Hamburg","Urban Area","80","0.368830211325037","0.307142237610921","0.430518185039153"
"SPD","2017","Hamburg","Rural Area","","","",""
"SPD","2017","Lower Saxony","Urban Area","202","0.411227880726528","0.368184029034553","0.454271732418502"
"SPD","2017","Lower Saxony","Rural Area","249","0.334042425534836","0.299027291135123","0.369057559934549"
"SPD","2017","Bremen","Urban Area","25","","",""
"SPD","2017","Bremen","Rural Area","","","",""
"SPD","2017","North Rhine-Westphalia","Urban Area","835","0.36166220005356","0.342671294767399","0.380653105339722"
"SPD","2017","North Rhine-Westphalia","Rural Area","16","","",""
"SPD","2017","Hesse","Urban Area","187","0.310484247318872","0.273430975578048","0.347537519059696"
"SPD","2017","Hesse","Rural Area","53","0.393189344263325","0.313957615456145","0.472421073070504"
"SPD","2017","Rhineland-Palatinate,Saarland","Urban Area","164","0.310857625620688","0.269146418275581","0.352568832965794"
"SPD","2017","Rhineland-Palatinate,Saarland","Rural Area","50","0.452254959252556","0.37152168632433","0.532988232180782"
"SPD","2017","Baden-Württemberg","Urban Area","272","0.285836769039397","0.260112283020624","0.31156125505817"
"SPD","2017","Baden-Württemberg","Rural Area","36","0.404276908609592","0.319916611583399","0.488637205635786"
"SPD","2017","Bavaria","Urban Area","187","0.295657986282161","0.262977102932586","0.328338869631736"
"SPD","2017","Bavaria","Rural Area","186","0.215294850269226","0.187415995750527","0.243173704787925"
"SPD","2017","Berlin","Urban Area","129","0.280196315379044","0.240792700937987","0.319599929820101"
"SPD","2017","Berlin","Rural Area","","","",""
"SPD","2017","Brandenburg","Urban Area","10","","",""
"SPD","2017","Brandenburg","Rural Area","84","0.204910459383853","0.159759291640533","0.250061627127172"
"SPD","2017","Mecklenburg-Western Pomerania","Urban Area","11","","",""
"SPD","2017","Mecklenburg-Western Pomerania","Rural Area","40","0.213849789822748","0.151476129863774","0.276223449781722"
"SPD","2017","Saxony","Urban Area","66","0.214960563398374","0.168782423816924","0.261138702979824"
"SPD","2017","Saxony","Rural Area","26","","",""
"SPD","2017","Saxony-Anhalt","Urban Area","16","","",""
"SPD","2017","Saxony-Anhalt","Rural Area","41","0.229120484881004","0.172006608662413","0.286234361099595"
"SPD","2017","Thuringia","Urban Area","26","","",""
"SPD","2017","Thuringia","Rural Area","45","0.194515441236888","0.142563556168194","0.246467326305582"
"FDP","2017","Schleswig-Holstein","Urban Area","3","","",""
"FDP","2017","Schleswig-Holstein","Rural Area","9","","",""
"FDP","2017","Hamburg","Urban Area","14","","",""
"FDP","2017","Hamburg","Rural Area","","","",""
"FDP","2017","Lower Saxony","Urban Area","18","","",""
"FDP","2017","Lower Saxony","Rural Area","17","","",""
"FDP","2017","Bremen","Urban Area","3","","",""
"FDP","2017","Bremen","Rural Area","","","",""
"FDP","2017","North Rhine-Westphalia","Urban Area","129","0.0581718971512983","0.0489204161142717","0.067423378188325"
"FDP","2017","North Rhine-Westphalia","Rural Area","2","","",""
"FDP","2017","Hesse","Urban Area","36","0.0542464607873408","0.0361076265598581","0.0723852950148236"
"FDP","2017","Hesse","Rural Area","4","","",""
"FDP","2017","Rhineland-Palatinate,Saarland","Urban Area","15","","",""
"FDP","2017","Rhineland-Palatinate,Saarland","Rural Area","5","","",""
"FDP","2017","Baden-Württemberg","Urban Area","52","0.0493919230890738","0.0370546938696539","0.0617291523084938"
"FDP","2017","Baden-Württemberg","Rural Area","3","","",""
"FDP","2017","Bavaria","Urban Area","37","0.0533917898143829","0.0372916534121282","0.0694919262166377"
"FDP","2017","Bavaria","Rural Area","15","","",""
"FDP","2017","Berlin","Urban Area","22","","",""
"FDP","2017","Berlin","Rural Area","","","",""
"FDP","2017","Brandenburg","Urban Area","1","","",""
"FDP","2017","Brandenburg","Rural Area","14","","",""
"FDP","2017","Mecklenburg-Western Pomerania","Urban Area","","","",""
"FDP","2017","Mecklenburg-Western Pomerania","Rural Area","3","","",""
"FDP","2017","Saxony","Urban Area","11","","",""
"FDP","2017","Saxony","Rural Area","9","","",""
"FDP","2017","Saxony-Anhalt","Urban Area","2","","",""
"FDP","2017","Saxony-Anhalt","Rural Area","10","","",""
"FDP","2017","Thuringia","Urban Area","3","","",""
"FDP","2017","Thuringia","Rural Area","5","","",""
"Grüne","2017","Schleswig-Holstein","Urban Area","21","","",""
"Grüne","2017","Schleswig-Holstein","Rural Area","54","0.142936312170891","0.103329918693998","0.182542705647784"
"Grüne","2017","Hamburg","Urban Area","43","0.14674535194546","0.101503990219004","0.191986713671915"
"Grüne","2017","Hamburg","Rural Area","","","",""
"Grüne","2017","Lower Saxony","Urban Area","54","0.0780251219699537","0.0545626911905346","0.101487552749373"
"Grüne","2017","Lower Saxony","Rural Area","67","0.0994187000851894","0.0772046777307004","0.121632722439678"
"Grüne","2017","Bremen","Urban Area","14","","",""
"Grüne","2017","Bremen","Rural Area","","","",""
"Grüne","2017","North Rhine-Westphalia","Urban Area","257","0.094623223317559","0.0830545816051059","0.106191865030012"
"Grüne","2017","North Rhine-Westphalia","Rural Area","7","","",""
"Grüne","2017","Hesse","Urban Area","86","0.157359836192822","0.128198816576398","0.186520855809246"
"Grüne","2017","Hesse","Rural Area","12","","",""
"Grüne","2017","Rhineland-Palatinate,Saarland","Urban Area","40","0.0913410262637055","0.065378262360078","0.117303790167333"
"Grüne","2017","Rhineland-Palatinate,Saarland","Rural Area","8","","",""
"Grüne","2017","Baden-Württemberg","Urban Area","285","0.227386489173934","0.203521986229698","0.251250992118169"
"Grüne","2017","Baden-Württemberg","Rural Area","30","0.130061499023092","0.0722392381976504","0.187883759848534"
"Grüne","2017","Bavaria","Urban Area","114","0.102901957490269","0.0811429563534408","0.124660958627098"
"Grüne","2017","Bavaria","Rural Area","118","0.149466148246201","0.125282485572543","0.173649810919859"
"Grüne","2017","Berlin","Urban Area","105","0.201870856074392","0.166652326844617","0.237089385304167"
"Grüne","2017","Berlin","Rural Area","","","",""
"Grüne","2017","Brandenburg","Urban Area","3","","",""
"Grüne","2017","Brandenburg","Rural Area","18","","",""
"Grüne","2017","Mecklenburg-Western Pomerania","Urban Area","2","","",""
"Grüne","2017","Mecklenburg-Western Pomerania","Rural Area","8","","",""
"Grüne","2017","Saxony","Urban Area","35","0.0708173923869812","0.0419816059163344","0.099653178857628"
"Grüne","2017","Saxony","Rural Area","14","","",""
"Grüne","2017","Saxony-Anhalt","Urban Area","4","","",""
"Grüne","2017","Saxony-Anhalt","Rural Area","8","","",""
"Grüne","2017","Thuringia","Urban Area","15","","",""
"Grüne","2017","Thuringia","Rural Area","10","","",""
"PDS/Linke","2017","Schleswig-Holstein","Urban Area","5","","",""
"PDS/Linke","2017","Schleswig-Holstein","Rural Area","6","","",""
"PDS/Linke","2017","Hamburg","Urban Area","27","","",""
"PDS/Linke","2017","Hamburg","Rural Area","","","",""
"PDS/Linke","2017","Lower Saxony","Urban Area","26","","",""
"PDS/Linke","2017","Lower Saxony","Rural Area","27","","",""
"PDS/Linke","2017","Bremen","Urban Area","4","","",""
"PDS/Linke","2017","Bremen","Rural Area","","","",""
"PDS/Linke","2017","North Rhine-Westphalia","Urban Area","114","0.0471997112660175","0.0388178698902551","0.0555815526417798"
"PDS/Linke","2017","North Rhine-Westphalia","Rural Area","2","","",""
"PDS/Linke","2017","Hesse","Urban Area","38","0.0904795750818913","0.0675066559296657","0.113452494234117"
"PDS/Linke","2017","Hesse","Rural Area","3","","",""
"PDS/Linke","2017","Rhineland-Palatinate,Saarland","Urban Area","19","","",""
"PDS/Linke","2017","Rhineland-Palatinate,Saarland","Rural Area","14","","",""
"PDS/Linke","2017","Baden-Württemberg","Urban Area","41","0.0299827711357601","0.0202728763344263","0.039692665937094"
"PDS/Linke","2017","Baden-Württemberg","Rural Area","1","","",""
"PDS/Linke","2017","Bavaria","Urban Area","36","0.057042597718146","0.0404332389258336","0.0736519565104583"
"PDS/Linke","2017","Bavaria","Rural Area","20","","",""
"PDS/Linke","2017","Berlin","Urban Area","89","0.199081176733852","0.164045769645648","0.234116583822056"
"PDS/Linke","2017","Berlin","Rural Area","","","",""
"PDS/Linke","2017","Brandenburg","Urban Area","8","","",""
"PDS/Linke","2017","Brandenburg","Rural Area","69","0.224412019559909","0.177744201573636","0.271079837546182"
"PDS/Linke","2017","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"PDS/Linke","2017","Mecklenburg-Western Pomerania","Rural Area","38","0.270146902076835","0.202599014687455","0.337694789466215"
"PDS/Linke","2017","Saxony","Urban Area","61","0.272904576977746","0.222830562064288","0.322978591891205"
"PDS/Linke","2017","Saxony","Rural Area","49","0.195815468644952","0.143964343155235","0.24766659413467"
"PDS/Linke","2017","Saxony-Anhalt","Urban Area","19","","",""
"PDS/Linke","2017","Saxony-Anhalt","Rural Area","52","0.207355099771958","0.152259981595161","0.262450217948755"
"PDS/Linke","2017","Thuringia","Urban Area","23","","",""
"PDS/Linke","2017","Thuringia","Rural Area","34","0.184454363240981","0.133548915670497","0.235359810811465"
"NPD Combination","2017","Schleswig-Holstein","Urban Area","2","","",""
"NPD Combination","2017","Schleswig-Holstein","Rural Area","3","","",""
"NPD Combination","2017","Hamburg","Urban Area","1","","",""
"NPD Combination","2017","Hamburg","Rural Area","","","",""
"NPD Combination","2017","Lower Saxony","Urban Area","1","","",""
"NPD Combination","2017","Lower Saxony","Rural Area","6","","",""
"NPD Combination","2017","Bremen","Urban Area","","","",""
"NPD Combination","2017","Bremen","Rural Area","","","",""
"NPD Combination","2017","North Rhine-Westphalia","Urban Area","12","","",""
"NPD Combination","2017","North Rhine-Westphalia","Rural Area","","","",""
"NPD Combination","2017","Hesse","Urban Area","3","","",""
"NPD Combination","2017","Hesse","Rural Area","1","","",""
"NPD Combination","2017","Rhineland-Palatinate,Saarland","Urban Area","6","","",""
"NPD Combination","2017","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"NPD Combination","2017","Baden-Württemberg","Urban Area","9","","",""
"NPD Combination","2017","Baden-Württemberg","Rural Area","","","",""
"NPD Combination","2017","Bavaria","Urban Area","2","","",""
"NPD Combination","2017","Bavaria","Rural Area","10","","",""
"NPD Combination","2017","Berlin","Urban Area","3","","",""
"NPD Combination","2017","Berlin","Rural Area","","","",""
"NPD Combination","2017","Brandenburg","Urban Area","","","",""
"NPD Combination","2017","Brandenburg","Rural Area","5","","",""
"NPD Combination","2017","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"NPD Combination","2017","Mecklenburg-Western Pomerania","Rural Area","6","","",""
"NPD Combination","2017","Saxony","Urban Area","6","","",""
"NPD Combination","2017","Saxony","Rural Area","3","","",""
"NPD Combination","2017","Saxony-Anhalt","Urban Area","","","",""
"NPD Combination","2017","Saxony-Anhalt","Rural Area","3","","",""
"NPD Combination","2017","Thuringia","Urban Area","","","",""
"NPD Combination","2017","Thuringia","Rural Area","5","","",""
"AfD","2017","Schleswig-Holstein","Urban Area","3","","",""
"AfD","2017","Schleswig-Holstein","Rural Area","13","","",""
"AfD","2017","Hamburg","Urban Area","4","","",""
"AfD","2017","Hamburg","Rural Area","","","",""
"AfD","2017","Lower Saxony","Urban Area","18","","",""
"AfD","2017","Lower Saxony","Rural Area","25","","",""
"AfD","2017","Bremen","Urban Area","3","","",""
"AfD","2017","Bremen","Rural Area","","","",""
"AfD","2017","North Rhine-Westphalia","Urban Area","90","0.0477097278187182","0.0392849788308783","0.0561344768065581"
"AfD","2017","North Rhine-Westphalia","Rural Area","1","","",""
"AfD","2017","Hesse","Urban Area","15","","",""
"AfD","2017","Hesse","Rural Area","7","","",""
"AfD","2017","Rhineland-Palatinate,Saarland","Urban Area","24","","",""
"AfD","2017","Rhineland-Palatinate,Saarland","Rural Area","7","","",""
"AfD","2017","Baden-Württemberg","Urban Area","44","0.0487361550681824","0.0364768728509733","0.0609954372853915"
"AfD","2017","Baden-Württemberg","Rural Area","5","","",""
"AfD","2017","Bavaria","Urban Area","31","0.0442749311198971","0.0295432395328077","0.0590066227069866"
"AfD","2017","Bavaria","Rural Area","34","0.0475000204078981","0.0330727477699682","0.061927293045828"
"AfD","2017","Berlin","Urban Area","24","","",""
"AfD","2017","Berlin","Rural Area","","","",""
"AfD","2017","Brandenburg","Urban Area","2","","",""
"AfD","2017","Brandenburg","Rural Area","29","","",""
"AfD","2017","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"AfD","2017","Mecklenburg-Western Pomerania","Rural Area","10","","",""
"AfD","2017","Saxony","Urban Area","35","0.121418818471412","0.0847036733769768","0.158133963565846"
"AfD","2017","Saxony","Rural Area","40","0.196730541147034","0.144787980835327","0.248673101458742"
"AfD","2017","Saxony-Anhalt","Urban Area","4","","",""
"AfD","2017","Saxony-Anhalt","Rural Area","14","","",""
"AfD","2017","Thuringia","Urban Area","10","","",""
"AfD","2017","Thuringia","Rural Area","26","","",""
"Other","2017","Schleswig-Holstein","Urban Area","2","","",""
"Other","2017","Schleswig-Holstein","Rural Area","","","",""
"Other","2017","Hamburg","Urban Area","1","","",""
"Other","2017","Hamburg","Rural Area","","","",""
"Other","2017","Lower Saxony","Urban Area","2","","",""
"Other","2017","Lower Saxony","Rural Area","1","","",""
"Other","2017","Bremen","Urban Area","3","","",""
"Other","2017","Bremen","Rural Area","","","",""
"Other","2017","North Rhine-Westphalia","Urban Area","30","0.00908725373629403","0.00533663549573364","0.0128378719768544"
"Other","2017","North Rhine-Westphalia","Rural Area","","","",""
"Other","2017","Hesse","Urban Area","5","","",""
"Other","2017","Hesse","Rural Area","1","","",""
"Other","2017","Rhineland-Palatinate,Saarland","Urban Area","9","","",""
"Other","2017","Rhineland-Palatinate,Saarland","Rural Area","2","","",""
"Other","2017","Baden-Württemberg","Urban Area","12","","",""
"Other","2017","Baden-Württemberg","Rural Area","","","",""
"Other","2017","Bavaria","Urban Area","14","","",""
"Other","2017","Bavaria","Rural Area","16","","",""
"Other","2017","Berlin","Urban Area","6","","",""
"Other","2017","Berlin","Rural Area","","","",""
"Other","2017","Brandenburg","Urban Area","","","",""
"Other","2017","Brandenburg","Rural Area","2","","",""
"Other","2017","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Other","2017","Mecklenburg-Western Pomerania","Rural Area","2","","",""
"Other","2017","Saxony","Urban Area","5","","",""
"Other","2017","Saxony","Rural Area","","","",""
"Other","2017","Saxony-Anhalt","Urban Area","2","","",""
"Other","2017","Saxony-Anhalt","Rural Area","","","",""
"Other","2017","Thuringia","Urban Area","2","","",""
"Other","2017","Thuringia","Rural Area","2","","",""
"CDU/CSU","2018","Schleswig-Holstein","Urban Area","58","0.259232022499274","0.194120344010605","0.324343700987942"
"CDU/CSU","2018","Schleswig-Holstein","Rural Area","86","0.350815850298697","0.295215384410208","0.406416316187187"
"CDU/CSU","2018","Hamburg","Urban Area","63","0.277647284095786","0.221797566146221","0.333497002045351"
"CDU/CSU","2018","Hamburg","Rural Area","","","",""
"CDU/CSU","2018","Lower Saxony","Urban Area","199","0.375261110401827","0.332989492226128","0.417532728577526"
"CDU/CSU","2018","Lower Saxony","Rural Area","301","0.416257060057098","0.379844317698489","0.452669802415707"
"CDU/CSU","2018","Bremen","Urban Area","28","","",""
"CDU/CSU","2018","Bremen","Rural Area","","","",""
"CDU/CSU","2018","North Rhine-Westphalia","Urban Area","940","0.370204168075991","0.351045129099134","0.389363207052848"
"CDU/CSU","2018","North Rhine-Westphalia","Rural Area","26","","",""
"CDU/CSU","2018","Hesse","Urban Area","246","0.307994358523023","0.273422000355856","0.342566716690189"
"CDU/CSU","2018","Hesse","Rural Area","67","0.458926663146541","0.379967581696136","0.537885744596946"
